540120-99999,2003-1-1,0.68675322637273328,0.46403046528519459,0.27910361040062659,0.016366081476708528,-0.22288129812091531
540120-99999,2003-1-1,0.68675322637273328,0.46403046528519459,0.27910361040062659,0.016366081476708528,-0.22288129812091531
540120-99999,2003-1-1,0.68675322637273328,0.46403046528519459,0.27910361040062659,0.016366081476708528,-0.22288129812091531
540120-99999,2003-1-1,0.68675322637273328,0.46403046528519459,0.27910361040062659,0.016366081476708528,-0.22288129812091531
540120-99999,2003-1-1,0.68675322637273328,0.46403046528519459,0.27910361040062659,0.016366081476708528,-0.22288129812091531
540120-99999,2003-1-2,0.69615716125325644,0.4816736906461847,0.28169925807620372,0.0096082414294392602,-0.22823726938711872
540120-99999,2003-1-2,0.69615716125325644,0.4816736906461847,0.28169925807620372,0.0096082414294392602,-0.22823726938711872
540120-99999,2003-1-2,0.69615716125325644,0.4816736906461847,0.28169925807620372,0.0096082414294392602,-0.22823726938711872
540120-99999,2003-1-2,0.69615716125325644,0.4816736906461847,0.28169925807620372,0.0096082414294392602,-0.22823726938711872
540120-99999,2003-1-2,0.69615716125325644,0.4816736906461847,0.28169925807620372,0.0096082414294392602,-0.22823726938711872
540120-99999,2003-1-3,0.67864828000387589,0.43943412713615471,0.25455208795112222,-0.039667719709830469,-0.21204273472971058
540120-99999,2003-1-3,0.67864828000387589,0.43943412713615471,0.25455208795112222,-0.039667719709830469,-0.21204273472971058
540120-99999,2003-1-3,0.67864828000387589,0.43943412713615471,0.25455208795112222,-0.039667719709830469,-0.21204273472971058
540120-99999,2003-1-3,0.67864828000387589,0.43943412713615471,0.25455208795112222,-0.039667719709830469,-0.21204273472971058
540120-99999,2003-1-3,0.67864828000387589,0.43943412713615471,0.25455208795112222,-0.039667719709830469,-0.21204273472971058
540120-99999,2003-1-4,0.6278182085908447,0.4115945400341291,0.18199454446344246,-0.027095707729371948,-0.19702678098977114
540120-99999,2003-1-4,0.6278182085908447,0.4115945400341291,0.18199454446344246,-0.027095707729371948,-0.19702678098977114
540120-99999,2003-1-4,0.6278182085908447,0.4115945400341291,0.18199454446344246,-0.027095707729371948,-0.19702678098977114
540120-99999,2003-1-4,0.6278182085908447,0.4115945400341291,0.18199454446344246,-0.027095707729371948,-0.19702678098977114
540120-99999,2003-1-4,0.6278182085908447,0.4115945400341291,0.18199454446344246,-0.027095707729371948,-0.19702678098977114
540120-99999,2003-1-5,0.62335156591044383,0.38518264004872094,0.24356863259484599,0.0097585409943700165,-0.16029031725654544
540120-99999,2003-1-5,0.62335156591044383,0.38518264004872094,0.24356863259484599,0.0097585409943700165,-0.16029031725654544
540120-99999,2003-1-5,0.62335156591044383,0.38518264004872094,0.24356863259484599,0.0097585409943700165,-0.16029031725654544
540120-99999,2003-1-5,0.62335156591044383,0.38518264004872094,0.24356863259484599,0.0097585409943700165,-0.16029031725654544
540120-99999,2003-1-5,0.62335156591044383,0.38518264004872094,0.24356863259484599,0.0097585409943700165,-0.16029031725654544
540120-99999,2003-1-6,0.60679484011875617,0.4059491301161835,0.26500677074699031,0.024342760015142548,-0.15318468225230583
540120-99999,2003-1-6,0.60679484011875617,0.4059491301161835,0.26500677074699031,0.024342760015142548,-0.15318468225230583
540120-99999,2003-1-6,0.60679484011875617,0.4059491301161835,0.26500677074699031,0.024342760015142548,-0.15318468225230583
540120-99999,2003-1-6,0.60679484011875617,0.4059491301161835,0.26500677074699031,0.024342760015142548,-0.15318468225230583
540120-99999,2003-1-6,0.60679484011875617,0.4059491301161835,0.26500677074699031,0.024342760015142548,-0.15318468225230583
540120-99999,2003-1-7,0.67509580768381672,0.43091995338694139,0.24607944598913808,-0.031034256884870201,-0.15569460824597028
540120-99999,2003-1-7,0.67509580768381672,0.43091995338694139,0.24607944598913808,-0.031034256884870201,-0.15569460824597028
540120-99999,2003-1-7,0.67509580768381672,0.43091995338694139,0.24607944598913808,-0.031034256884870201,-0.15569460824597028
540120-99999,2003-1-7,0.67509580768381672,0.43091995338694139,0.24607944598913808,-0.031034256884870201,-0.15569460824597028
540120-99999,2003-1-7,0.67509580768381672,0.43091995338694139,0.24607944598913808,-0.031034256884870201,-0.15569460824597028
540120-99999,2003-1-8,0.65136231481883511,0.34202028534965351,0.10800648764858463,-0.13762823638845856,-0.2290882474017662
540120-99999,2003-1-8,0.65136231481883511,0.34202028534965351,0.10800648764858463,-0.13762823638845856,-0.2290882474017662
540120-99999,2003-1-8,0.65136231481883511,0.34202028534965351,0.10800648764858463,-0.13762823638845856,-0.2290882474017662
540120-99999,2003-1-8,0.65136231481883511,0.34202028534965351,0.10800648764858463,-0.13762823638845856,-0.2290882474017662
540120-99999,2003-1-8,0.65136231481883511,0.34202028534965351,0.10800648764858463,-0.13762823638845856,-0.2290882474017662
540120-99999,2003-1-9,0.63075562026856613,0.29830817748183325,0.06567854696604522,-0.18539092360062751,-0.20992891706078362
540120-99999,2003-1-9,0.63075562026856613,0.29830817748183325,0.06567854696604522,-0.18539092360062751,-0.20992891706078362
540120-99999,2003-1-9,0.63075562026856613,0.29830817748183325,0.06567854696604522,-0.18539092360062751,-0.20992891706078362
