"StartDate","Count","Class"
"01-01","2","L"
"01-06","0","L"
"01-11","0","L"
"01-16","2","L"
"01-21","1","L"
"01-26","3","L"
"01-31","4","M"
"02-05","3","L"
"02-10","4","M"
"02-15","5","M"
"02-20","2","L"
"02-25","5","M"
"03-02","4","M"
"03-07","3","L"
"03-12","2","L"
"03-17","5","M"
"03-22","1","L"
"03-27","3","L"
"04-01","3","L"
"04-06","5","M"
"04-11","4","M"
"04-16","4","M"
"04-21","5","M"
"04-26","5","M"
"05-01","1","L"
"05-06","2","L"
"05-11","0","L"
"05-16","2","L"
"05-21","3","L"
"05-26","3","L"
"05-31","0","L"
"06-05","1","L"
"06-10","1","L"
"06-15","1","L"
"06-20","1","L"
"06-25","1","L"
"06-30","0","L"
"07-05","1","L"
"07-10","1","L"
"07-15","1","L"
"07-20","0","L"
"07-25","0","L"
"07-30","1","L"
"08-04","1","L"
"08-09","0","L"
"08-14","1","L"
"08-19","2","L"
"08-24","3","L"
"08-29","2","L"
"09-03","2","L"
"09-08","4","M"
"09-13","3","L"
"09-18","2","L"
"09-23","0","L"
"09-28","2","L"
"10-03","3","L"
"10-08","3","L"
"10-13","2","L"
"10-18","4","M"
"10-23","4","M"
"10-28","3","L"
"11-02","2","L"
"11-07","2","L"
"11-12","3","L"
"11-17","3","L"
"11-22","3","L"
"11-27","3","L"
"12-02","1","L"
