"StartDate","Count","Class"
"01-01","0","L"
"01-06","2","L"
"01-11","3","L"
"01-16","1","L"
"01-21","1","L"
"01-26","1","L"
"01-31","0","L"
"02-05","0","L"
"02-10","1","L"
"02-15","0","L"
"02-20","0","L"
"02-25","0","L"
"03-02","0","L"
"03-07","1","L"
"03-12","0","L"
"03-17","0","L"
"03-22","0","L"
"03-27","1","L"
"04-01","2","L"
"04-06","1","L"
"04-11","1","L"
"04-16","2","L"
"04-21","2","L"
"04-26","2","L"
"05-01","2","L"
"05-06","1","L"
"05-11","3","L"
"05-16","3","L"
"05-21","4","M"
"05-26","5","M"
"05-31","2","L"
"06-05","1","L"
"06-10","2","L"
"06-15","3","L"
"06-20","1","L"
"06-25","3","L"
"06-30","4","M"
"07-05","2","L"
"07-10","2","L"
"07-15","3","L"
"07-20","2","L"
"07-25","3","L"
"07-30","1","L"
"08-04","1","L"
"08-09","1","L"
"08-14","1","L"
"08-19","1","L"
"08-24","1","L"
"08-29","3","L"
"09-03","4","M"
"09-08","4","M"
"09-13","4","M"
"09-18","4","M"
"09-23","1","L"
"09-28","0","L"
"10-03","1","L"
"10-08","2","L"
"10-13","1","L"
"10-18","1","L"
"10-23","1","L"
"10-28","0","L"
"11-02","1","L"
"11-07","0","L"
"11-12","0","L"
"11-17","0","L"
"11-22","0","L"
"11-27","0","L"
"12-02","0","L"
