"StartDate","Count","Class"
"01-01","2","L"
"01-06","2","L"
"01-11","2","L"
"01-16","0","L"
"01-21","2","L"
"01-26","4","M"
"01-31","4","M"
"02-05","3","L"
"02-10","2","L"
"02-15","3","L"
"02-20","2","L"
"02-25","1","L"
"03-02","0","L"
"03-07","1","L"
"03-12","2","L"
"03-17","3","L"
"03-22","3","L"
"03-27","2","L"
"04-01","2","L"
"04-06","3","L"
"04-11","2","L"
"04-16","3","L"
"04-21","3","L"
"04-26","2","L"
"05-01","3","L"
"05-06","4","M"
"05-11","3","L"
"05-16","3","L"
"05-21","2","L"
"05-26","1","L"
"05-31","0","L"
"06-05","0","L"
"06-10","1","L"
"06-15","5","M"
"06-20","4","M"
"06-25","3","L"
"06-30","4","M"
"07-05","5","M"
"07-10","3","L"
"07-15","4","M"
"07-20","3","L"
"07-25","4","M"
"07-30","4","M"
"08-04","3","L"
"08-09","3","L"
"08-14","3","L"
"08-19","3","L"
"08-24","2","L"
"08-29","4","M"
"09-03","2","L"
"09-08","3","L"
"09-13","5","M"
"09-18","5","M"
"09-23","3","L"
"09-28","5","M"
"10-03","4","M"
"10-08","3","L"
"10-13","4","M"
"10-18","4","M"
"10-23","3","L"
"10-28","2","L"
"11-02","2","L"
"11-07","3","L"
"11-12","3","L"
"11-17","3","L"
"11-22","3","L"
"11-27","1","L"
"12-02","1","L"
