"StartDate","Count","Class"
"01-01","2","L"
"01-06","3","L"
"01-11","1","L"
"01-16","1","L"
"01-21","1","L"
"01-26","2","L"
"01-31","0","L"
"02-05","1","L"
"02-10","1","L"
"02-15","1","L"
"02-20","2","L"
"02-25","3","L"
"03-02","2","L"
"03-07","2","L"
"03-12","3","L"
"03-17","5","M"
"03-22","4","M"
"03-27","3","L"
"04-01","4","M"
"04-06","4","M"
"04-11","4","M"
"04-16","2","L"
"04-21","2","L"
"04-26","3","L"
"05-01","4","M"
"05-06","2","L"
"05-11","1","L"
"05-16","1","L"
"05-21","2","L"
"05-26","1","L"
"05-31","1","L"
"06-05","1","L"
"06-10","2","L"
"06-15","2","L"
"06-20","0","L"
"06-25","0","L"
"06-30","0","L"
"07-05","1","L"
"07-10","2","L"
"07-15","1","L"
"07-20","1","L"
"07-25","0","L"
"07-30","0","L"
"08-04","0","L"
"08-09","1","L"
"08-14","1","L"
"08-19","0","L"
"08-24","0","L"
"08-29","0","L"
"09-03","1","L"
"09-08","0","L"
"09-13","1","L"
"09-18","1","L"
"09-23","1","L"
"09-28","1","L"
"10-03","1","L"
"10-08","3","L"
"10-13","3","L"
"10-18","2","L"
"10-23","3","L"
"10-28","3","L"
"11-02","3","L"
"11-07","2","L"
"11-12","2","L"
"11-17","4","M"
"11-22","5","M"
"11-27","4","M"
"12-02","4","M"
