"StartDate","Count","Class"
"01-01","6","M"
"01-06","6","M"
"01-11","6","M"
"01-16","7","H"
"01-21","9","H"
"01-26","9","H"
"01-31","9","H"
"02-05","9","H"
"02-10","10","H"
"02-15","9","H"
"02-20","9","H"
"02-25","9","H"
"03-02","9","H"
"03-07","9","H"
"03-12","9","H"
"03-17","8","H"
"03-22","8","H"
"03-27","8","H"
"04-01","8","H"
"04-06","9","H"
"04-11","9","H"
"04-16","8","H"
"04-21","8","H"
"04-26","7","H"
"05-01","4","M"
"05-06","1","L"
"05-11","3","L"
"05-16","3","L"
"05-21","3","L"
"05-26","2","L"
"05-31","1","L"
"06-05","0","L"
"06-10","0","L"
"06-15","0","L"
"06-20","0","L"
"06-25","0","L"
"06-30","2","L"
"07-05","2","L"
"07-10","3","L"
"07-15","3","L"
"07-20","0","L"
"07-25","3","L"
"07-30","4","M"
"08-04","2","L"
"08-09","4","M"
"08-14","4","M"
"08-19","3","L"
"08-24","4","M"
"08-29","4","M"
"09-03","3","L"
"09-08","3","L"
"09-13","3","L"
"09-18","6","M"
"09-23","8","H"
"09-28","10","H"
"10-03","9","H"
"10-08","9","H"
"10-13","8","H"
"10-18","8","H"
"10-23","8","H"
"10-28","8","H"
"11-02","8","H"
"11-07","7","H"
"11-12","8","H"
"11-17","9","H"
"11-22","9","H"
"11-27","7","H"
"12-02","7","H"
