"StartDate","Count","Class"
"01-01","2","L"
"01-06","2","L"
"01-11","2","L"
"01-16","0","L"
"01-21","0","L"
"01-26","1","L"
"01-31","1","L"
"02-05","5","M"
"02-10","4","M"
"02-15","3","L"
"02-20","1","L"
"02-25","3","L"
"03-02","4","M"
"03-07","4","M"
"03-12","4","M"
"03-17","1","L"
"03-22","1","L"
"03-27","3","L"
"04-01","2","L"
"04-06","2","L"
"04-11","1","L"
"04-16","1","L"
"04-21","1","L"
"04-26","3","L"
"05-01","3","L"
"05-06","1","L"
"05-11","1","L"
"05-16","1","L"
"05-21","2","L"
"05-26","2","L"
"05-31","1","L"
"06-05","3","L"
"06-10","2","L"
"06-15","2","L"
"06-20","2","L"
"06-25","2","L"
"06-30","2","L"
"07-05","2","L"
"07-10","2","L"
"07-15","2","L"
"07-20","3","L"
"07-25","5","M"
"07-30","4","M"
"08-04","4","M"
"08-09","3","L"
"08-14","1","L"
"08-19","0","L"
"08-24","0","L"
"08-29","1","L"
"09-03","2","L"
"09-08","2","L"
"09-13","3","L"
"09-18","5","M"
"09-23","4","M"
"09-28","6","M"
"10-03","3","L"
"10-08","3","L"
"10-13","4","M"
"10-18","4","M"
"10-23","2","L"
"10-28","3","L"
"11-02","5","M"
"11-07","6","M"
"11-12","6","M"
"11-17","7","H"
"11-22","6","M"
"11-27","2","L"
"12-02","5","M"
