"StartDate","Count","Class"
"01-01","1","L"
"01-06","1","L"
"01-11","1","L"
"01-16","1","L"
"01-21","1","L"
"01-26","1","L"
"01-31","0","L"
"02-05","0","L"
"02-10","1","L"
"02-15","3","L"
"02-20","3","L"
"02-25","3","L"
"03-02","3","L"
"03-07","2","L"
"03-12","3","L"
"03-17","4","M"
"03-22","5","M"
"03-27","5","M"
"04-01","6","M"
"04-06","4","M"
"04-11","4","M"
"04-16","2","L"
"04-21","2","L"
"04-26","1","L"
"05-01","1","L"
"05-06","0","L"
"05-11","1","L"
"05-16","0","L"
"05-21","0","L"
"05-26","1","L"
"05-31","1","L"
"06-05","0","L"
"06-10","1","L"
"06-15","1","L"
"06-20","2","L"
"06-25","1","L"
"06-30","1","L"
"07-05","1","L"
"07-10","0","L"
"07-15","0","L"
"07-20","0","L"
"07-25","2","L"
"07-30","1","L"
"08-04","1","L"
"08-09","0","L"
"08-14","0","L"
"08-19","0","L"
"08-24","1","L"
"08-29","3","L"
"09-03","1","L"
"09-08","1","L"
"09-13","2","L"
"09-18","1","L"
"09-23","2","L"
"09-28","5","M"
"10-03","3","L"
"10-08","4","M"
"10-13","2","L"
"10-18","2","L"
"10-23","1","L"
"10-28","1","L"
"11-02","0","L"
"11-07","0","L"
"11-12","3","L"
"11-17","1","L"
"11-22","3","L"
"11-27","2","L"
"12-02","2","L"
