"StartDate","Count","Class"
"01-01","0","L"
"01-06","1","L"
"01-11","1","L"
"01-16","1","L"
"01-21","1","L"
"01-26","1","L"
"01-31","2","L"
"02-05","0","L"
"02-10","0","L"
"02-15","2","L"
"02-20","2","L"
"02-25","2","L"
"03-02","4","M"
"03-07","3","L"
"03-12","1","L"
"03-17","1","L"
"03-22","2","L"
"03-27","4","M"
"04-01","5","M"
"04-06","4","M"
"04-11","4","M"
"04-16","5","M"
"04-21","3","L"
"04-26","3","L"
"05-01","5","M"
"05-06","5","M"
"05-11","4","M"
"05-16","5","M"
"05-21","3","L"
"05-26","2","L"
"05-31","3","L"
"06-05","2","L"
"06-10","1","L"
"06-15","0","L"
"06-20","1","L"
"06-25","1","L"
"06-30","4","M"
"07-05","4","M"
"07-10","4","M"
"07-15","3","L"
"07-20","2","L"
"07-25","1","L"
"07-30","2","L"
"08-04","2","L"
"08-09","1","L"
"08-14","0","L"
"08-19","0","L"
"08-24","2","L"
"08-29","5","M"
"09-03","4","M"
"09-08","4","M"
"09-13","4","M"
"09-18","4","M"
"09-23","4","M"
"09-28","6","M"
"10-03","4","M"
"10-08","3","L"
"10-13","3","L"
"10-18","4","M"
"10-23","1","L"
"10-28","0","L"
"11-02","0","L"
"11-07","1","L"
"11-12","1","L"
"11-17","1","L"
"11-22","1","L"
"11-27","1","L"
"12-02","2","L"
