"StartDate","Count","Class"
"01-01","4","M"
"01-06","6","M"
"01-11","5","M"
"01-16","5","M"
"01-21","7","H"
"01-26","7","H"
"01-31","5","M"
"02-05","4","M"
"02-10","4","M"
"02-15","4","M"
"02-20","5","M"
"02-25","4","M"
"03-02","5","M"
"03-07","4","M"
"03-12","1","L"
"03-17","2","L"
"03-22","0","L"
"03-27","1","L"
"04-01","2","L"
"04-06","4","M"
"04-11","4","M"
"04-16","4","M"
"04-21","1","L"
"04-26","1","L"
"05-01","0","L"
"05-06","0","L"
"05-11","0","L"
"05-16","0","L"
"05-21","1","L"
"05-26","1","L"
"05-31","1","L"
"06-05","2","L"
"06-10","1","L"
"06-15","1","L"
"06-20","2","L"
"06-25","1","L"
"06-30","1","L"
"07-05","0","L"
"07-10","1","L"
"07-15","1","L"
"07-20","0","L"
"07-25","1","L"
"07-30","1","L"
"08-04","1","L"
"08-09","2","L"
"08-14","2","L"
"08-19","1","L"
"08-24","1","L"
"08-29","1","L"
"09-03","1","L"
"09-08","1","L"
"09-13","2","L"
"09-18","1","L"
"09-23","2","L"
"09-28","2","L"
"10-03","1","L"
"10-08","2","L"
"10-13","2","L"
"10-18","2","L"
"10-23","3","L"
"10-28","5","M"
"11-02","5","M"
"11-07","4","M"
"11-12","8","H"
"11-17","6","M"
"11-22","6","M"
"11-27","5","M"
"12-02","5","M"
