"StartDate","Count","Class"
"01-01","3","L"
"01-06","2","L"
"01-11","2","L"
"01-16","2","L"
"01-21","1","L"
"01-26","1","L"
"01-31","0","L"
"02-05","2","L"
"02-10","3","L"
"02-15","4","M"
"02-20","5","M"
"02-25","5","M"
"03-02","7","H"
"03-07","4","M"
"03-12","3","L"
"03-17","2","L"
"03-22","3","L"
"03-27","4","M"
"04-01","5","M"
"04-06","5","M"
"04-11","7","H"
"04-16","3","L"
"04-21","4","M"
"04-26","5","M"
"05-01","6","M"
"05-06","6","M"
"05-11","4","M"
"05-16","3","L"
"05-21","2","L"
"05-26","2","L"
"05-31","1","L"
"06-05","1","L"
"06-10","1","L"
"06-15","1","L"
"06-20","1","L"
"06-25","0","L"
"06-30","0","L"
"07-05","1","L"
"07-10","0","L"
"07-15","0","L"
"07-20","0","L"
"07-25","1","L"
"07-30","0","L"
"08-04","1","L"
"08-09","0","L"
"08-14","0","L"
"08-19","0","L"
"08-24","0","L"
"08-29","2","L"
"09-03","1","L"
"09-08","2","L"
"09-13","3","L"
"09-18","3","L"
"09-23","1","L"
"09-28","2","L"
"10-03","1","L"
"10-08","3","L"
"10-13","3","L"
"10-18","5","M"
"10-23","3","L"
"10-28","5","M"
"11-02","6","M"
"11-07","4","M"
"11-12","6","M"
"11-17","4","M"
"11-22","3","L"
"11-27","3","L"
"12-02","4","M"
