"StartDate","Count","Class"
"01-01","4","M"
"01-06","6","M"
"01-11","7","H"
"01-16","5","M"
"01-21","5","M"
"01-26","5","M"
"01-31","2","L"
"02-05","1","L"
"02-10","4","M"
"02-15","5","M"
"02-20","4","M"
"02-25","4","M"
"03-02","6","M"
"03-07","4","M"
"03-12","1","L"
"03-17","3","L"
"03-22","4","M"
"03-27","4","M"
"04-01","5","M"
"04-06","5","M"
"04-11","5","M"
"04-16","3","L"
"04-21","2","L"
"04-26","2","L"
"05-01","4","M"
"05-06","2","L"
"05-11","4","M"
"05-16","4","M"
"05-21","3","L"
"05-26","3","L"
"05-31","2","L"
"06-05","4","M"
"06-10","3","L"
"06-15","2","L"
"06-20","2","L"
"06-25","1","L"
"06-30","2","L"
"07-05","1","L"
"07-10","0","L"
"07-15","2","L"
"07-20","4","M"
"07-25","4","M"
"07-30","3","L"
"08-04","2","L"
"08-09","2","L"
"08-14","2","L"
"08-19","2","L"
"08-24","2","L"
"08-29","2","L"
"09-03","3","L"
"09-08","2","L"
"09-13","3","L"
"09-18","4","M"
"09-23","3","L"
"09-28","2","L"
"10-03","3","L"
"10-08","3","L"
"10-13","5","M"
"10-18","5","M"
"10-23","4","M"
"10-28","2","L"
"11-02","1","L"
"11-07","1","L"
"11-12","1","L"
"11-17","3","L"
"11-22","2","L"
"11-27","4","M"
"12-02","3","L"
