"StartDate","Count","Class"
"01-01","4","M"
"01-06","5","M"
"01-11","4","M"
"01-16","3","L"
"01-21","3","L"
"01-26","4","M"
"01-31","5","M"
"02-05","4","M"
"02-10","3","L"
"02-15","5","M"
"02-20","3","L"
"02-25","4","M"
"03-02","2","L"
"03-07","3","L"
"03-12","3","L"
"03-17","3","L"
"03-22","3","L"
"03-27","3","L"
"04-01","2","L"
"04-06","4","M"
"04-11","3","L"
"04-16","3","L"
"04-21","2","L"
"04-26","2","L"
"05-01","2","L"
"05-06","0","L"
"05-11","0","L"
"05-16","0","L"
"05-21","0","L"
"05-26","0","L"
"05-31","0","L"
"06-05","2","L"
"06-10","1","L"
"06-15","0","L"
"06-20","0","L"
"06-25","0","L"
"06-30","2","L"
"07-05","4","M"
"07-10","3","L"
"07-15","1","L"
"07-20","3","L"
"07-25","4","M"
"07-30","3","L"
"08-04","2","L"
"08-09","3","L"
"08-14","3","L"
"08-19","4","M"
"08-24","1","L"
"08-29","1","L"
"09-03","1","L"
"09-08","2","L"
"09-13","1","L"
"09-18","2","L"
"09-23","1","L"
"09-28","1","L"
"10-03","1","L"
"10-08","1","L"
"10-13","3","L"
"10-18","3","L"
"10-23","4","M"
"10-28","5","M"
"11-02","5","M"
"11-07","5","M"
"11-12","5","M"
"11-17","5","M"
"11-22","3","L"
"11-27","3","L"
"12-02","5","M"
