"StartDate","Count","Class"
"01-01","4","M"
"01-06","5","M"
"01-11","4","M"
"01-16","4","M"
"01-21","1","L"
"01-26","3","L"
"01-31","2","L"
"02-05","3","L"
"02-10","2","L"
"02-15","3","L"
"02-20","5","M"
"02-25","3","L"
"03-02","4","M"
"03-07","3","L"
"03-12","1","L"
"03-17","1","L"
"03-22","3","L"
"03-27","4","M"
"04-01","2","L"
"04-06","2","L"
"04-11","1","L"
"04-16","0","L"
"04-21","0","L"
"04-26","1","L"
"05-01","1","L"
"05-06","1","L"
"05-11","1","L"
"05-16","2","L"
"05-21","0","L"
"05-26","1","L"
"05-31","1","L"
"06-05","0","L"
"06-10","1","L"
"06-15","0","L"
"06-20","2","L"
"06-25","4","M"
"06-30","4","M"
"07-05","4","M"
"07-10","4","M"
"07-15","3","L"
"07-20","3","L"
"07-25","2","L"
"07-30","0","L"
"08-04","1","L"
"08-09","2","L"
"08-14","3","L"
"08-19","4","M"
"08-24","3","L"
"08-29","1","L"
"09-03","1","L"
"09-08","0","L"
"09-13","1","L"
"09-18","2","L"
"09-23","0","L"
"09-28","0","L"
"10-03","0","L"
"10-08","1","L"
"10-13","1","L"
"10-18","2","L"
"10-23","1","L"
"10-28","1","L"
"11-02","2","L"
"11-07","0","L"
"11-12","2","L"
"11-17","2","L"
"11-22","2","L"
"11-27","3","L"
"12-02","1","L"
