"StartDate","Count","Class"
"01-01","1","L"
"01-06","0","L"
"01-11","0","L"
"01-16","1","L"
"01-21","1","L"
"01-26","1","L"
"01-31","1","L"
"02-05","4","M"
"02-10","2","L"
"02-15","4","M"
"02-20","3","L"
"02-25","5","M"
"03-02","3","L"
"03-07","2","L"
"03-12","3","L"
"03-17","3","L"
"03-22","3","L"
"03-27","4","M"
"04-01","5","M"
"04-06","6","M"
"04-11","5","M"
"04-16","3","L"
"04-21","3","L"
"04-26","3","L"
"05-01","4","M"
"05-06","4","M"
"05-11","1","L"
"05-16","1","L"
"05-21","4","M"
"05-26","2","L"
"05-31","1","L"
"06-05","2","L"
"06-10","1","L"
"06-15","1","L"
"06-20","0","L"
"06-25","1","L"
"06-30","1","L"
"07-05","0","L"
"07-10","1","L"
"07-15","2","L"
"07-20","2","L"
"07-25","2","L"
"07-30","0","L"
"08-04","2","L"
"08-09","2","L"
"08-14","2","L"
"08-19","1","L"
"08-24","3","L"
"08-29","2","L"
"09-03","1","L"
"09-08","2","L"
"09-13","3","L"
"09-18","3","L"
"09-23","3","L"
"09-28","3","L"
"10-03","2","L"
"10-08","1","L"
"10-13","2","L"
"10-18","1","L"
"10-23","0","L"
"10-28","1","L"
"11-02","3","L"
"11-07","1","L"
"11-12","3","L"
"11-17","2","L"
"11-22","1","L"
"11-27","1","L"
"12-02","1","L"
