"StartDate","Count","Class"
"01-01","3","L"
"01-06","2","L"
"01-11","3","L"
"01-16","4","M"
"01-21","2","L"
"01-26","1","L"
"01-31","2","L"
"02-05","1","L"
"02-10","1","L"
"02-15","1","L"
"02-20","2","L"
"02-25","4","M"
"03-02","8","H"
"03-07","7","H"
"03-12","5","M"
"03-17","6","M"
"03-22","6","M"
"03-27","2","L"
"04-01","4","M"
"04-06","2","L"
"04-11","2","L"
"04-16","2","L"
"04-21","2","L"
"04-26","1","L"
"05-01","1","L"
"05-06","1","L"
"05-11","2","L"
"05-16","2","L"
"05-21","3","L"
"05-26","2","L"
"05-31","4","M"
"06-05","2","L"
"06-10","2","L"
"06-15","3","L"
"06-20","2","L"
"06-25","1","L"
"06-30","1","L"
"07-05","2","L"
"07-10","2","L"
"07-15","1","L"
"07-20","1","L"
"07-25","0","L"
"07-30","0","L"
"08-04","3","L"
"08-09","2","L"
"08-14","4","M"
"08-19","4","M"
"08-24","3","L"
"08-29","2","L"
"09-03","1","L"
"09-08","2","L"
"09-13","1","L"
"09-18","3","L"
"09-23","5","M"
"09-28","6","M"
"10-03","5","M"
"10-08","3","L"
"10-13","3","L"
"10-18","3","L"
"10-23","1","L"
"10-28","0","L"
"11-02","0","L"
"11-07","2","L"
"11-12","1","L"
"11-17","1","L"
"11-22","1","L"
"11-27","2","L"
"12-02","2","L"
