"StartDate","Count","Class"
"01-01","3","L"
"01-06","3","L"
"01-11","2","L"
"01-16","5","M"
"01-21","4","M"
"01-26","3","L"
"01-31","3","L"
"02-05","4","M"
"02-10","3","L"
"02-15","4","M"
"02-20","4","M"
"02-25","3","L"
"03-02","3","L"
"03-07","1","L"
"03-12","1","L"
"03-17","1","L"
"03-22","1","L"
"03-27","1","L"
"04-01","1","L"
"04-06","2","L"
"04-11","3","L"
"04-16","3","L"
"04-21","1","L"
"04-26","2","L"
"05-01","1","L"
"05-06","1","L"
"05-11","0","L"
"05-16","2","L"
"05-21","3","L"
"05-26","3","L"
"05-31","2","L"
"06-05","0","L"
"06-10","1","L"
"06-15","0","L"
"06-20","0","L"
"06-25","1","L"
"06-30","1","L"
"07-05","1","L"
"07-10","2","L"
"07-15","2","L"
"07-20","2","L"
"07-25","0","L"
"07-30","0","L"
"08-04","0","L"
"08-09","0","L"
"08-14","0","L"
"08-19","0","L"
"08-24","0","L"
"08-29","1","L"
"09-03","2","L"
"09-08","1","L"
"09-13","1","L"
"09-18","1","L"
"09-23","1","L"
"09-28","1","L"
"10-03","1","L"
"10-08","1","L"
"10-13","3","L"
"10-18","6","M"
"10-23","7","H"
"10-28","5","M"
"11-02","5","M"
"11-07","4","M"
"11-12","6","M"
"11-17","3","L"
"11-22","4","M"
"11-27","5","M"
"12-02","4","M"
