"StartDate","Count","Class"
"01-01","2","L"
"01-06","3","L"
"01-11","3","L"
"01-16","4","M"
"01-21","4","M"
"01-26","5","M"
"01-31","3","L"
"02-05","4","M"
"02-10","3","L"
"02-15","3","L"
"02-20","3","L"
"02-25","2","L"
"03-02","1","L"
"03-07","1","L"
"03-12","0","L"
"03-17","0","L"
"03-22","1","L"
"03-27","1","L"
"04-01","1","L"
"04-06","1","L"
"04-11","1","L"
"04-16","2","L"
"04-21","0","L"
"04-26","1","L"
"05-01","2","L"
"05-06","1","L"
"05-11","2","L"
"05-16","2","L"
"05-21","2","L"
"05-26","2","L"
"05-31","1","L"
"06-05","0","L"
"06-10","1","L"
"06-15","2","L"
"06-20","2","L"
"06-25","2","L"
"06-30","0","L"
"07-05","0","L"
"07-10","0","L"
"07-15","0","L"
"07-20","0","L"
"07-25","1","L"
"07-30","2","L"
"08-04","0","L"
"08-09","1","L"
"08-14","2","L"
"08-19","3","L"
"08-24","1","L"
"08-29","3","L"
"09-03","3","L"
"09-08","2","L"
"09-13","1","L"
"09-18","1","L"
"09-23","0","L"
"09-28","0","L"
"10-03","1","L"
"10-08","3","L"
"10-13","3","L"
"10-18","1","L"
"10-23","1","L"
"10-28","3","L"
"11-02","3","L"
"11-07","4","M"
"11-12","2","L"
"11-17","3","L"
"11-22","5","M"
"11-27","5","M"
"12-02","2","L"
