"StartDate","Count","Class"
"01-01","3","L"
"01-06","3","L"
"01-11","3","L"
"01-16","1","L"
"01-21","4","M"
"01-26","3","L"
"01-31","4","M"
"02-05","2","L"
"02-10","2","L"
"02-15","1","L"
"02-20","3","L"
"02-25","3","L"
"03-02","2","L"
"03-07","4","M"
"03-12","2","L"
"03-17","0","L"
"03-22","1","L"
"03-27","2","L"
"04-01","0","L"
"04-06","2","L"
"04-11","2","L"
"04-16","3","L"
"04-21","2","L"
"04-26","1","L"
"05-01","2","L"
"05-06","3","L"
"05-11","2","L"
"05-16","2","L"
"05-21","4","M"
"05-26","4","M"
"05-31","2","L"
"06-05","1","L"
"06-10","1","L"
"06-15","5","M"
"06-20","4","M"
"06-25","1","L"
"06-30","0","L"
"07-05","1","L"
"07-10","1","L"
"07-15","1","L"
"07-20","2","L"
"07-25","2","L"
"07-30","1","L"
"08-04","2","L"
"08-09","2","L"
"08-14","1","L"
"08-19","1","L"
"08-24","1","L"
"08-29","2","L"
"09-03","3","L"
"09-08","3","L"
"09-13","4","M"
"09-18","6","M"
"09-23","4","M"
"09-28","5","M"
"10-03","4","M"
"10-08","2","L"
"10-13","1","L"
"10-18","2","L"
"10-23","3","L"
"10-28","3","L"
"11-02","2","L"
"11-07","2","L"
"11-12","2","L"
"11-17","2","L"
"11-22","1","L"
"11-27","3","L"
"12-02","3","L"
