"StartDate","Count","Class"
"01-01","6","M"
"01-06","3","L"
"01-11","2","L"
"01-16","2","L"
"01-21","3","L"
"01-26","3","L"
"01-31","3","L"
"02-05","4","M"
"02-10","5","M"
"02-15","2","L"
"02-20","4","M"
"02-25","3","L"
"03-02","4","M"
"03-07","2","L"
"03-12","1","L"
"03-17","1","L"
"03-22","0","L"
"03-27","1","L"
"04-01","2","L"
"04-06","2","L"
"04-11","5","M"
"04-16","3","L"
"04-21","1","L"
"04-26","2","L"
"05-01","2","L"
"05-06","0","L"
"05-11","0","L"
"05-16","0","L"
"05-21","2","L"
"05-26","1","L"
"05-31","1","L"
"06-05","0","L"
"06-10","0","L"
"06-15","1","L"
"06-20","2","L"
"06-25","0","L"
"06-30","1","L"
"07-05","1","L"
"07-10","0","L"
"07-15","0","L"
"07-20","0","L"
"07-25","0","L"
"07-30","1","L"
"08-04","0","L"
"08-09","0","L"
"08-14","2","L"
"08-19","1","L"
"08-24","0","L"
"08-29","1","L"
"09-03","0","L"
"09-08","1","L"
"09-13","0","L"
"09-18","1","L"
"09-23","1","L"
"09-28","2","L"
"10-03","2","L"
"10-08","3","L"
"10-13","6","M"
"10-18","4","M"
"10-23","5","M"
"10-28","3","L"
"11-02","4","M"
"11-07","3","L"
"11-12","4","M"
"11-17","6","M"
"11-22","4","M"
"11-27","4","M"
"12-02","3","L"
