"StartDate","Count","Class"
"01-01","1","L"
"01-06","2","L"
"01-11","1","L"
"01-16","2","L"
"01-21","2","L"
"01-26","1","L"
"01-31","1","L"
"02-05","1","L"
"02-10","0","L"
"02-15","2","L"
"02-20","3","L"
"02-25","1","L"
"03-02","1","L"
"03-07","1","L"
"03-12","1","L"
"03-17","0","L"
"03-22","0","L"
"03-27","0","L"
"04-01","0","L"
"04-06","1","L"
"04-11","1","L"
"04-16","1","L"
"04-21","2","L"
"04-26","2","L"
"05-01","1","L"
"05-06","0","L"
"05-11","0","L"
"05-16","0","L"
"05-21","0","L"
"05-26","2","L"
"05-31","2","L"
"06-05","2","L"
"06-10","1","L"
"06-15","2","L"
"06-20","2","L"
"06-25","3","L"
"06-30","4","M"
"07-05","4","M"
"07-10","6","M"
"07-15","6","M"
"07-20","5","M"
"07-25","3","L"
"07-30","1","L"
"08-04","1","L"
"08-09","0","L"
"08-14","0","L"
"08-19","0","L"
"08-24","0","L"
"08-29","0","L"
"09-03","0","L"
"09-08","0","L"
"09-13","1","L"
"09-18","1","L"
"09-23","2","L"
"09-28","1","L"
"10-03","1","L"
"10-08","2","L"
"10-13","3","L"
"10-18","2","L"
"10-23","3","L"
"10-28","6","M"
"11-02","6","M"
"11-07","5","M"
"11-12","3","L"
"11-17","2","L"
"11-22","1","L"
"11-27","0","L"
"12-02","1","L"
