"StartDate","Count","Class"
"01-01","3","L"
"01-06","2","L"
"01-11","1","L"
"01-16","2","L"
"01-21","1","L"
"01-26","1","L"
"01-31","2","L"
"02-05","4","M"
"02-10","4","M"
"02-15","3","L"
"02-20","4","M"
"02-25","6","M"
"03-02","5","M"
"03-07","5","M"
"03-12","3","L"
"03-17","2","L"
"03-22","2","L"
"03-27","2","L"
"04-01","3","L"
"04-06","3","L"
"04-11","3","L"
"04-16","4","M"
"04-21","5","M"
"04-26","3","L"
"05-01","4","M"
"05-06","4","M"
"05-11","5","M"
"05-16","3","L"
"05-21","5","M"
"05-26","4","M"
"05-31","4","M"
"06-05","3","L"
"06-10","2","L"
"06-15","2","L"
"06-20","1","L"
"06-25","2","L"
"06-30","2","L"
"07-05","4","M"
"07-10","4","M"
"07-15","4","M"
"07-20","4","M"
"07-25","5","M"
"07-30","4","M"
"08-04","3","L"
"08-09","3","L"
"08-14","2","L"
"08-19","2","L"
"08-24","2","L"
"08-29","2","L"
"09-03","2","L"
"09-08","2","L"
"09-13","3","L"
"09-18","3","L"
"09-23","1","L"
"09-28","3","L"
"10-03","2","L"
"10-08","4","M"
"10-13","3","L"
"10-18","4","M"
"10-23","4","M"
"10-28","3","L"
"11-02","2","L"
"11-07","2","L"
"11-12","1","L"
"11-17","2","L"
"11-22","1","L"
"11-27","1","L"
"12-02","3","L"
