"StartDate","Count","Class"
"01-01","3","L"
"01-06","4","M"
"01-11","4","M"
"01-16","3","L"
"01-21","3","L"
"01-26","2","L"
"01-31","1","L"
"02-05","2","L"
"02-10","3","L"
"02-15","4","M"
"02-20","5","M"
"02-25","3","L"
"03-02","5","M"
"03-07","6","M"
"03-12","4","M"
"03-17","2","L"
"03-22","2","L"
"03-27","2","L"
"04-01","2","L"
"04-06","2","L"
"04-11","2","L"
"04-16","0","L"
"04-21","1","L"
"04-26","0","L"
"05-01","0","L"
"05-06","1","L"
"05-11","0","L"
"05-16","0","L"
"05-21","1","L"
"05-26","3","L"
"05-31","1","L"
"06-05","1","L"
"06-10","0","L"
"06-15","3","L"
"06-20","2","L"
"06-25","1","L"
"06-30","1","L"
"07-05","2","L"
"07-10","1","L"
"07-15","2","L"
"07-20","2","L"
"07-25","4","M"
"07-30","3","L"
"08-04","2","L"
"08-09","3","L"
"08-14","3","L"
"08-19","2","L"
"08-24","1","L"
"08-29","3","L"
"09-03","3","L"
"09-08","2","L"
"09-13","2","L"
"09-18","4","M"
"09-23","2","L"
"09-28","2","L"
"10-03","3","L"
"10-08","3","L"
"10-13","4","M"
"10-18","4","M"
"10-23","3","L"
"10-28","2","L"
"11-02","1","L"
"11-07","1","L"
"11-12","5","M"
"11-17","3","L"
"11-22","3","L"
"11-27","4","M"
"12-02","3","L"
