"StartDate","Count","Class"
"01-01","6","M"
"01-06","4","M"
"01-11","5","M"
"01-16","5","M"
"01-21","4","M"
"01-26","4","M"
"01-31","2","L"
"02-05","2","L"
"02-10","3","L"
"02-15","2","L"
"02-20","1","L"
"02-25","3","L"
"03-02","2","L"
"03-07","2","L"
"03-12","4","M"
"03-17","4","M"
"03-22","1","L"
"03-27","1","L"
"04-01","0","L"
"04-06","2","L"
"04-11","0","L"
"04-16","2","L"
"04-21","2","L"
"04-26","1","L"
"05-01","4","M"
"05-06","4","M"
"05-11","3","L"
"05-16","2","L"
"05-21","5","M"
"05-26","2","L"
"05-31","1","L"
"06-05","1","L"
"06-10","1","L"
"06-15","2","L"
"06-20","4","M"
"06-25","4","M"
"06-30","4","M"
"07-05","3","L"
"07-10","2","L"
"07-15","3","L"
"07-20","3","L"
"07-25","3","L"
"07-30","2","L"
"08-04","3","L"
"08-09","1","L"
"08-14","1","L"
"08-19","2","L"
"08-24","1","L"
"08-29","1","L"
"09-03","3","L"
"09-08","2","L"
"09-13","4","M"
"09-18","1","L"
"09-23","3","L"
"09-28","2","L"
"10-03","2","L"
"10-08","2","L"
"10-13","3","L"
"10-18","4","M"
"10-23","5","M"
"10-28","5","M"
"11-02","6","M"
"11-07","8","H"
"11-12","9","H"
"11-17","9","H"
"11-22","7","H"
"11-27","7","H"
"12-02","5","M"
