"StartDate","Count","Class"
"01-01","2","L"
"01-06","1","L"
"01-11","0","L"
"01-16","2","L"
"01-21","2","L"
"01-26","1","L"
"01-31","3","L"
"02-05","3","L"
"02-10","1","L"
"02-15","3","L"
"02-20","2","L"
"02-25","3","L"
"03-02","4","M"
"03-07","4","M"
"03-12","5","M"
"03-17","6","M"
"03-22","5","M"
"03-27","7","H"
"04-01","5","M"
"04-06","7","H"
"04-11","4","M"
"04-16","5","M"
"04-21","5","M"
"04-26","5","M"
"05-01","3","L"
"05-06","3","L"
"05-11","1","L"
"05-16","1","L"
"05-21","2","L"
"05-26","3","L"
"05-31","2","L"
"06-05","1","L"
"06-10","1","L"
"06-15","1","L"
"06-20","1","L"
"06-25","1","L"
"06-30","1","L"
"07-05","1","L"
"07-10","1","L"
"07-15","0","L"
"07-20","0","L"
"07-25","0","L"
"07-30","0","L"
"08-04","0","L"
"08-09","1","L"
"08-14","1","L"
"08-19","2","L"
"08-24","3","L"
"08-29","3","L"
"09-03","2","L"
"09-08","2","L"
"09-13","2","L"
"09-18","3","L"
"09-23","1","L"
"09-28","4","M"
"10-03","5","M"
"10-08","5","M"
"10-13","5","M"
"10-18","5","M"
"10-23","1","L"
"10-28","3","L"
"11-02","4","M"
"11-07","3","L"
"11-12","4","M"
"11-17","4","M"
"11-22","2","L"
"11-27","4","M"
"12-02","3","L"
