"StartDate","Count","Class"
"01-01","3","L"
"01-06","3","L"
"01-11","4","M"
"01-16","5","M"
"01-21","4","M"
"01-26","2","L"
"01-31","2","L"
"02-05","2","L"
"02-10","2","L"
"02-15","3","L"
"02-20","4","M"
"02-25","3","L"
"03-02","3","L"
"03-07","2","L"
"03-12","2","L"
"03-17","2","L"
"03-22","2","L"
"03-27","0","L"
"04-01","1","L"
"04-06","2","L"
"04-11","1","L"
"04-16","1","L"
"04-21","2","L"
"04-26","2","L"
"05-01","2","L"
"05-06","2","L"
"05-11","1","L"
"05-16","0","L"
"05-21","1","L"
"05-26","3","L"
"05-31","1","L"
"06-05","1","L"
"06-10","0","L"
"06-15","0","L"
"06-20","2","L"
"06-25","1","L"
"06-30","2","L"
"07-05","0","L"
"07-10","1","L"
"07-15","1","L"
"07-20","1","L"
"07-25","0","L"
"07-30","0","L"
"08-04","2","L"
"08-09","2","L"
"08-14","1","L"
"08-19","1","L"
"08-24","1","L"
"08-29","2","L"
"09-03","2","L"
"09-08","2","L"
"09-13","3","L"
"09-18","3","L"
"09-23","3","L"
"09-28","6","M"
"10-03","7","H"
"10-08","6","M"
"10-13","4","M"
"10-18","3","L"
"10-23","4","M"
"10-28","3","L"
"11-02","4","M"
"11-07","6","M"
"11-12","5","M"
"11-17","7","H"
"11-22","5","M"
"11-27","6","M"
"12-02","5","M"
