"StartDate","Count","Class"
"01-01","7","H"
"01-06","6","M"
"01-11","7","H"
"01-16","8","H"
"01-21","6","M"
"01-26","5","M"
"01-31","6","M"
"02-05","7","H"
"02-10","5","M"
"02-15","8","H"
"02-20","6","M"
"02-25","4","M"
"03-02","3","L"
"03-07","2","L"
"03-12","1","L"
"03-17","0","L"
"03-22","0","L"
"03-27","1","L"
"04-01","0","L"
"04-06","1","L"
"04-11","2","L"
"04-16","0","L"
"04-21","1","L"
"04-26","1","L"
"05-01","0","L"
"05-06","0","L"
"05-11","0","L"
"05-16","1","L"
"05-21","0","L"
"05-26","2","L"
"05-31","1","L"
"06-05","2","L"
"06-10","0","L"
"06-15","2","L"
"06-20","2","L"
"06-25","1","L"
"06-30","1","L"
"07-05","1","L"
"07-10","0","L"
"07-15","1","L"
"07-20","1","L"
"07-25","0","L"
"07-30","0","L"
"08-04","0","L"
"08-09","0","L"
"08-14","2","L"
"08-19","1","L"
"08-24","2","L"
"08-29","2","L"
"09-03","1","L"
"09-08","2","L"
"09-13","1","L"
"09-18","1","L"
"09-23","4","M"
"09-28","5","M"
"10-03","5","M"
"10-08","5","M"
"10-13","7","H"
"10-18","5","M"
"10-23","2","L"
"10-28","5","M"
"11-02","5","M"
"11-07","5","M"
"11-12","7","H"
"11-17","8","H"
"11-22","8","H"
"11-27","7","H"
"12-02","9","H"
