"StartDate","Count","Class"
"01-01","5","M"
"01-06","5","M"
"01-11","4","M"
"01-16","6","M"
"01-21","7","H"
"01-26","7","H"
"01-31","6","M"
"02-05","6","M"
"02-10","6","M"
"02-15","7","H"
"02-20","7","H"
"02-25","7","H"
"03-02","7","H"
"03-07","8","H"
"03-12","6","M"
"03-17","5","M"
"03-22","7","H"
"03-27","6","M"
"04-01","5","M"
"04-06","5","M"
"04-11","5","M"
"04-16","4","M"
"04-21","4","M"
"04-26","6","M"
"05-01","3","L"
"05-06","2","L"
"05-11","3","L"
"05-16","2","L"
"05-21","2","L"
"05-26","3","L"
"05-31","1","L"
"06-05","1","L"
"06-10","2","L"
"06-15","1","L"
"06-20","2","L"
"06-25","2","L"
"06-30","3","L"
"07-05","2","L"
"07-10","3","L"
"07-15","1","L"
"07-20","1","L"
"07-25","1","L"
"07-30","1","L"
"08-04","1","L"
"08-09","0","L"
"08-14","0","L"
"08-19","1","L"
"08-24","1","L"
"08-29","4","M"
"09-03","5","M"
"09-08","6","M"
"09-13","6","M"
"09-18","5","M"
"09-23","5","M"
"09-28","5","M"
"10-03","7","H"
"10-08","8","H"
"10-13","8","H"
"10-18","8","H"
"10-23","6","M"
"10-28","8","H"
"11-02","8","H"
"11-07","5","M"
"11-12","9","H"
"11-17","6","M"
"11-22","7","H"
"11-27","7","H"
"12-02","7","H"
