"StartDate","Count","Class"
"01-01","9","H"
"01-06","9","H"
"01-11","9","H"
"01-16","8","H"
"01-21","9","H"
"01-26","10","H"
"01-31","10","H"
"02-05","10","H"
"02-10","10","H"
"02-15","10","H"
"02-20","10","H"
"02-25","10","H"
"03-02","10","H"
"03-07","10","H"
"03-12","7","H"
"03-17","8","H"
"03-22","8","H"
"03-27","7","H"
"04-01","8","H"
"04-06","7","H"
"04-11","8","H"
"04-16","7","H"
"04-21","7","H"
"04-26","7","H"
"05-01","6","M"
"05-06","6","M"
"05-11","5","M"
"05-16","5","M"
"05-21","5","M"
"05-26","5","M"
"05-31","4","M"
"06-05","4","M"
"06-10","4","M"
"06-15","3","L"
"06-20","4","M"
"06-25","3","L"
"06-30","2","L"
"07-05","3","L"
"07-10","1","L"
"07-15","1","L"
"07-20","1","L"
"07-25","0","L"
"07-30","1","L"
"08-04","1","L"
"08-09","0","L"
"08-14","3","L"
"08-19","2","L"
"08-24","2","L"
"08-29","1","L"
"09-03","3","L"
"09-08","3","L"
"09-13","4","M"
"09-18","6","M"
"09-23","6","M"
"09-28","8","H"
"10-03","8","H"
"10-08","10","H"
"10-13","10","H"
"10-18","8","H"
"10-23","8","H"
"10-28","8","H"
"11-02","9","H"
"11-07","9","H"
"11-12","9","H"
"11-17","10","H"
"11-22","10","H"
"11-27","10","H"
"12-02","10","H"
