"StartDate","Count","Class"
"01-01","3","L"
"01-06","3","L"
"01-11","3","L"
"01-16","3","L"
"01-21","1","L"
"01-26","3","L"
"01-31","4","M"
"02-05","6","M"
"02-10","6","M"
"02-15","7","H"
"02-20","8","H"
"02-25","7","H"
"03-02","6","M"
"03-07","8","H"
"03-12","7","H"
"03-17","5","M"
"03-22","5","M"
"03-27","5","M"
"04-01","7","H"
"04-06","8","H"
"04-11","6","M"
"04-16","4","M"
"04-21","4","M"
"04-26","5","M"
"05-01","5","M"
"05-06","7","H"
"05-11","5","M"
"05-16","3","L"
"05-21","5","M"
"05-26","6","M"
"05-31","5","M"
"06-05","3","L"
"06-10","3","L"
"06-15","3","L"
"06-20","2","L"
"06-25","2","L"
"06-30","1","L"
"07-05","2","L"
"07-10","4","M"
"07-15","5","M"
"07-20","4","M"
"07-25","6","M"
"07-30","5","M"
"08-04","4","M"
"08-09","3","L"
"08-14","6","M"
"08-19","2","L"
"08-24","4","M"
"08-29","4","M"
"09-03","5","M"
"09-08","5","M"
"09-13","7","H"
"09-18","9","H"
"09-23","7","H"
"09-28","7","H"
"10-03","6","M"
"10-08","6","M"
"10-13","5","M"
"10-18","6","M"
"10-23","5","M"
"10-28","5","M"
"11-02","6","M"
"11-07","6","M"
"11-12","6","M"
"11-17","7","H"
"11-22","8","H"
"11-27","7","H"
"12-02","5","M"
