"StartDate","Count","Class"
"01-01","0","L"
"01-06","2","L"
"01-11","2","L"
"01-16","3","L"
"01-21","3","L"
"01-26","5","M"
"01-31","4","M"
"02-05","3","L"
"02-10","4","M"
"02-15","4","M"
"02-20","6","M"
"02-25","3","L"
"03-02","4","M"
"03-07","5","M"
"03-12","6","M"
"03-17","6","M"
"03-22","5","M"
"03-27","4","M"
"04-01","5","M"
"04-06","3","L"
"04-11","3","L"
"04-16","3","L"
"04-21","1","L"
"04-26","1","L"
"05-01","1","L"
"05-06","1","L"
"05-11","1","L"
"05-16","2","L"
"05-21","1","L"
"05-26","1","L"
"05-31","0","L"
"06-05","3","L"
"06-10","2","L"
"06-15","3","L"
"06-20","3","L"
"06-25","2","L"
"06-30","3","L"
"07-05","3","L"
"07-10","4","M"
"07-15","3","L"
"07-20","3","L"
"07-25","1","L"
"07-30","0","L"
"08-04","1","L"
"08-09","3","L"
"08-14","1","L"
"08-19","2","L"
"08-24","1","L"
"08-29","1","L"
"09-03","3","L"
"09-08","2","L"
"09-13","0","L"
"09-18","2","L"
"09-23","2","L"
"09-28","1","L"
"10-03","3","L"
"10-08","2","L"
"10-13","2","L"
"10-18","3","L"
"10-23","3","L"
"10-28","2","L"
"11-02","2","L"
"11-07","2","L"
"11-12","2","L"
"11-17","1","L"
"11-22","1","L"
"11-27","1","L"
"12-02","1","L"
