"StartDate","Count","Class"
"01-01","2","L"
"01-06","4","M"
"01-11","3","L"
"01-16","3","L"
"01-21","3","L"
"01-26","2","L"
"01-31","0","L"
"02-05","0","L"
"02-10","2","L"
"02-15","2","L"
"02-20","2","L"
"02-25","5","M"
"03-02","5","M"
"03-07","3","L"
"03-12","1","L"
"03-17","2","L"
"03-22","3","L"
"03-27","1","L"
"04-01","0","L"
"04-06","0","L"
"04-11","1","L"
"04-16","1","L"
"04-21","2","L"
"04-26","2","L"
"05-01","2","L"
"05-06","1","L"
"05-11","2","L"
"05-16","2","L"
"05-21","2","L"
"05-26","2","L"
"05-31","2","L"
"06-05","1","L"
"06-10","1","L"
"06-15","0","L"
"06-20","0","L"
"06-25","0","L"
"06-30","0","L"
"07-05","1","L"
"07-10","0","L"
"07-15","0","L"
"07-20","0","L"
"07-25","0","L"
"07-30","0","L"
"08-04","0","L"
"08-09","0","L"
"08-14","0","L"
"08-19","2","L"
"08-24","3","L"
"08-29","2","L"
"09-03","2","L"
"09-08","4","M"
"09-13","3","L"
"09-18","5","M"
"09-23","2","L"
"09-28","3","L"
"10-03","2","L"
"10-08","3","L"
"10-13","2","L"
"10-18","2","L"
"10-23","4","M"
"10-28","4","M"
"11-02","3","L"
"11-07","2","L"
"11-12","3","L"
"11-17","4","M"
"11-22","3","L"
"11-27","3","L"
"12-02","2","L"
