"StartDate","Count","Class"
"01-01","5","M"
"01-06","5","M"
"01-11","7","H"
"01-16","8","H"
"01-21","8","H"
"01-26","8","H"
"01-31","9","H"
"02-05","10","H"
"02-10","9","H"
"02-15","8","H"
"02-20","8","H"
"02-25","6","M"
"03-02","5","M"
"03-07","4","M"
"03-12","2","L"
"03-17","2","L"
"03-22","2","L"
"03-27","1","L"
"04-01","2","L"
"04-06","2","L"
"04-11","1","L"
"04-16","1","L"
"04-21","0","L"
"04-26","1","L"
"05-01","1","L"
"05-06","1","L"
"05-11","2","L"
"05-16","1","L"
"05-21","1","L"
"05-26","1","L"
"05-31","2","L"
"06-05","2","L"
"06-10","0","L"
"06-15","0","L"
"06-20","2","L"
"06-25","2","L"
"06-30","1","L"
"07-05","2","L"
"07-10","0","L"
"07-15","0","L"
"07-20","1","L"
"07-25","0","L"
"07-30","0","L"
"08-04","0","L"
"08-09","1","L"
"08-14","4","M"
"08-19","4","M"
"08-24","2","L"
"08-29","4","M"
"09-03","3","L"
"09-08","3","L"
"09-13","2","L"
"09-18","3","L"
"09-23","5","M"
"09-28","6","M"
"10-03","9","H"
"10-08","10","H"
"10-13","10","H"
"10-18","6","M"
"10-23","6","M"
"10-28","7","H"
"11-02","7","H"
"11-07","7","H"
"11-12","9","H"
"11-17","9","H"
"11-22","8","H"
"11-27","8","H"
"12-02","8","H"
