"StartDate","Count","Class"
"01-01","5","M"
"01-06","4","M"
"01-11","5","M"
"01-16","3","L"
"01-21","3","L"
"01-26","5","M"
"01-31","5","M"
"02-05","5","M"
"02-10","6","M"
"02-15","5","M"
"02-20","3","L"
"02-25","3","L"
"03-02","5","M"
"03-07","1","L"
"03-12","2","L"
"03-17","2","L"
"03-22","3","L"
"03-27","3","L"
"04-01","3","L"
"04-06","4","M"
"04-11","2","L"
"04-16","1","L"
"04-21","1","L"
"04-26","2","L"
"05-01","4","M"
"05-06","2","L"
"05-11","2","L"
"05-16","0","L"
"05-21","0","L"
"05-26","1","L"
"05-31","1","L"
"06-05","2","L"
"06-10","2","L"
"06-15","2","L"
"06-20","3","L"
"06-25","2","L"
"06-30","1","L"
"07-05","0","L"
"07-10","0","L"
"07-15","0","L"
"07-20","2","L"
"07-25","0","L"
"07-30","1","L"
"08-04","1","L"
"08-09","2","L"
"08-14","2","L"
"08-19","1","L"
"08-24","1","L"
"08-29","1","L"
"09-03","2","L"
"09-08","2","L"
"09-13","1","L"
"09-18","3","L"
"09-23","1","L"
"09-28","3","L"
"10-03","4","M"
"10-08","4","M"
"10-13","4","M"
"10-18","2","L"
"10-23","3","L"
"10-28","4","M"
"11-02","3","L"
"11-07","2","L"
"11-12","3","L"
"11-17","5","M"
"11-22","6","M"
"11-27","3","L"
"12-02","4","M"
