"StartDate","Count","Class"
"01-01","9","H"
"01-06","8","H"
"01-11","8","H"
"01-16","8","H"
"01-21","9","H"
"01-26","10","H"
"01-31","9","H"
"02-05","9","H"
"02-10","9","H"
"02-15","9","H"
"02-20","9","H"
"02-25","8","H"
"03-02","7","H"
"03-07","8","H"
"03-12","9","H"
"03-17","8","H"
"03-22","7","H"
"03-27","8","H"
"04-01","8","H"
"04-06","7","H"
"04-11","5","M"
"04-16","6","M"
"04-21","6","M"
"04-26","4","M"
"05-01","5","M"
"05-06","5","M"
"05-11","4","M"
"05-16","7","H"
"05-21","5","M"
"05-26","3","L"
"05-31","3","L"
"06-05","5","M"
"06-10","6","M"
"06-15","4","M"
"06-20","4","M"
"06-25","4","M"
"06-30","4","M"
"07-05","3","L"
"07-10","2","L"
"07-15","2","L"
"07-20","2","L"
"07-25","2","L"
"07-30","4","M"
"08-04","3","L"
"08-09","3","L"
"08-14","3","L"
"08-19","4","M"
"08-24","6","M"
"08-29","6","M"
"09-03","7","H"
"09-08","5","M"
"09-13","5","M"
"09-18","7","H"
"09-23","5","M"
"09-28","6","M"
"10-03","8","H"
"10-08","8","H"
"10-13","8","H"
"10-18","7","H"
"10-23","8","H"
"10-28","6","M"
"11-02","7","H"
"11-07","10","H"
"11-12","9","H"
"11-17","9","H"
"11-22","9","H"
"11-27","8","H"
"12-02","8","H"
