"StartDate","Count","Class"
"01-01","4","M"
"01-06","2","L"
"01-11","3","L"
"01-16","2","L"
"01-21","1","L"
"01-26","2","L"
"01-31","4","M"
"02-05","4","M"
"02-10","6","M"
"02-15","5","M"
"02-20","5","M"
"02-25","4","M"
"03-02","4","M"
"03-07","3","L"
"03-12","2","L"
"03-17","1","L"
"03-22","1","L"
"03-27","1","L"
"04-01","3","L"
"04-06","3","L"
"04-11","4","M"
"04-16","2","L"
"04-21","4","M"
"04-26","3","L"
"05-01","2","L"
"05-06","2","L"
"05-11","1","L"
"05-16","2","L"
"05-21","2","L"
"05-26","3","L"
"05-31","2","L"
"06-05","3","L"
"06-10","4","M"
"06-15","2","L"
"06-20","2","L"
"06-25","3","L"
"06-30","3","L"
"07-05","2","L"
"07-10","5","M"
"07-15","2","L"
"07-20","3","L"
"07-25","2","L"
"07-30","1","L"
"08-04","1","L"
"08-09","0","L"
"08-14","0","L"
"08-19","1","L"
"08-24","1","L"
"08-29","3","L"
"09-03","4","M"
"09-08","4","M"
"09-13","3","L"
"09-18","4","M"
"09-23","5","M"
"09-28","4","M"
"10-03","4","M"
"10-08","5","M"
"10-13","4","M"
"10-18","3","L"
"10-23","2","L"
"10-28","5","M"
"11-02","7","H"
"11-07","6","M"
"11-12","5","M"
"11-17","7","H"
"11-22","4","M"
"11-27","3","L"
"12-02","2","L"
