"StartDate","Count","Class"
"01-01","6","M"
"01-06","6","M"
"01-11","6","M"
"01-16","8","H"
"01-21","8","H"
"01-26","8","H"
"01-31","7","H"
"02-05","7","H"
"02-10","8","H"
"02-15","6","M"
"02-20","7","H"
"02-25","7","H"
"03-02","5","M"
"03-07","3","L"
"03-12","2","L"
"03-17","1","L"
"03-22","1","L"
"03-27","1","L"
"04-01","1","L"
"04-06","0","L"
"04-11","0","L"
"04-16","0","L"
"04-21","0","L"
"04-26","1","L"
"05-01","2","L"
"05-06","1","L"
"05-11","1","L"
"05-16","1","L"
"05-21","1","L"
"05-26","1","L"
"05-31","1","L"
"06-05","1","L"
"06-10","2","L"
"06-15","3","L"
"06-20","1","L"
"06-25","1","L"
"06-30","0","L"
"07-05","1","L"
"07-10","0","L"
"07-15","0","L"
"07-20","0","L"
"07-25","0","L"
"07-30","2","L"
"08-04","0","L"
"08-09","0","L"
"08-14","2","L"
"08-19","0","L"
"08-24","3","L"
"08-29","4","M"
"09-03","5","M"
"09-08","2","L"
"09-13","3","L"
"09-18","4","M"
"09-23","5","M"
"09-28","4","M"
"10-03","5","M"
"10-08","4","M"
"10-13","5","M"
"10-18","5","M"
"10-23","3","L"
"10-28","4","M"
"11-02","4","M"
"11-07","4","M"
"11-12","5","M"
"11-17","5","M"
"11-22","5","M"
"11-27","6","M"
"12-02","5","M"
