"StartDate","Count","Class"
"01-01","0","L"
"01-06","0","L"
"01-11","0","L"
"01-16","1","L"
"01-21","3","L"
"01-26","1","L"
"01-31","2","L"
"02-05","2","L"
"02-10","3","L"
"02-15","4","M"
"02-20","4","M"
"02-25","5","M"
"03-02","5","M"
"03-07","5","M"
"03-12","5","M"
"03-17","4","M"
"03-22","4","M"
"03-27","2","L"
"04-01","2","L"
"04-06","2","L"
"04-11","2","L"
"04-16","1","L"
"04-21","2","L"
"04-26","1","L"
"05-01","1","L"
"05-06","1","L"
"05-11","0","L"
"05-16","0","L"
"05-21","1","L"
"05-26","3","L"
"05-31","2","L"
"06-05","3","L"
"06-10","3","L"
"06-15","4","M"
"06-20","3","L"
"06-25","1","L"
"06-30","0","L"
"07-05","1","L"
"07-10","1","L"
"07-15","1","L"
"07-20","1","L"
"07-25","1","L"
"07-30","2","L"
"08-04","0","L"
"08-09","0","L"
"08-14","0","L"
"08-19","1","L"
"08-24","2","L"
"08-29","0","L"
"09-03","1","L"
"09-08","0","L"
"09-13","1","L"
"09-18","0","L"
"09-23","1","L"
"09-28","2","L"
"10-03","0","L"
"10-08","0","L"
"10-13","1","L"
"10-18","1","L"
"10-23","0","L"
"10-28","1","L"
"11-02","2","L"
"11-07","3","L"
"11-12","3","L"
"11-17","2","L"
"11-22","1","L"
"11-27","1","L"
"12-02","1","L"
