"StartDate","Count","Class"
"01-01","1","L"
"01-06","0","L"
"01-11","1","L"
"01-16","1","L"
"01-21","2","L"
"01-26","2","L"
"01-31","1","L"
"02-05","0","L"
"02-10","0","L"
"02-15","0","L"
"02-20","2","L"
"02-25","0","L"
"03-02","2","L"
"03-07","2","L"
"03-12","1","L"
"03-17","1","L"
"03-22","2","L"
"03-27","3","L"
"04-01","2","L"
"04-06","2","L"
"04-11","4","M"
"04-16","2","L"
"04-21","2","L"
"04-26","3","L"
"05-01","4","M"
"05-06","5","M"
"05-11","5","M"
"05-16","4","M"
"05-21","4","M"
"05-26","3","L"
"05-31","2","L"
"06-05","0","L"
"06-10","1","L"
"06-15","3","L"
"06-20","3","L"
"06-25","1","L"
"06-30","4","M"
"07-05","5","M"
"07-10","4","M"
"07-15","3","L"
"07-20","1","L"
"07-25","1","L"
"07-30","3","L"
"08-04","3","L"
"08-09","3","L"
"08-14","2","L"
"08-19","1","L"
"08-24","2","L"
"08-29","1","L"
"09-03","1","L"
"09-08","1","L"
"09-13","1","L"
"09-18","1","L"
"09-23","1","L"
"09-28","0","L"
"10-03","0","L"
"10-08","1","L"
"10-13","0","L"
"10-18","0","L"
"10-23","0","L"
"10-28","0","L"
"11-02","1","L"
"11-07","0","L"
"11-12","0","L"
"11-17","0","L"
"11-22","2","L"
"11-27","2","L"
"12-02","1","L"
