"StartDate","Count","Class"
"01-01","4","M"
"01-06","5","M"
"01-11","3","L"
"01-16","3","L"
"01-21","3","L"
"01-26","3","L"
"01-31","2","L"
"02-05","3","L"
"02-10","3","L"
"02-15","1","L"
"02-20","3","L"
"02-25","2","L"
"03-02","3","L"
"03-07","2","L"
"03-12","6","M"
"03-17","5","M"
"03-22","4","M"
"03-27","6","M"
"04-01","5","M"
"04-06","4","M"
"04-11","6","M"
"04-16","4","M"
"04-21","3","L"
"04-26","3","L"
"05-01","4","M"
"05-06","1","L"
"05-11","1","L"
"05-16","1","L"
"05-21","1","L"
"05-26","0","L"
"05-31","0","L"
"06-05","0","L"
"06-10","0","L"
"06-15","0","L"
"06-20","1","L"
"06-25","2","L"
"06-30","4","M"
"07-05","4","M"
"07-10","2","L"
"07-15","1","L"
"07-20","1","L"
"07-25","1","L"
"07-30","3","L"
"08-04","3","L"
"08-09","3","L"
"08-14","1","L"
"08-19","3","L"
"08-24","3","L"
"08-29","1","L"
"09-03","2","L"
"09-08","2","L"
"09-13","3","L"
"09-18","3","L"
"09-23","3","L"
"09-28","3","L"
"10-03","4","M"
"10-08","4","M"
"10-13","4","M"
"10-18","3","L"
"10-23","3","L"
"10-28","2","L"
"11-02","2","L"
"11-07","3","L"
"11-12","3","L"
"11-17","1","L"
"11-22","2","L"
"11-27","3","L"
"12-02","2","L"
