"StartDate","Count","Class"
"01-01","4","M"
"01-06","3","L"
"01-11","1","L"
"01-16","3","L"
"01-21","4","M"
"01-26","3","L"
"01-31","3","L"
"02-05","4","M"
"02-10","1","L"
"02-15","3","L"
"02-20","4","M"
"02-25","3","L"
"03-02","3","L"
"03-07","3","L"
"03-12","3","L"
"03-17","5","M"
"03-22","8","H"
"03-27","4","M"
"04-01","4","M"
"04-06","5","M"
"04-11","5","M"
"04-16","4","M"
"04-21","5","M"
"04-26","3","L"
"05-01","2","L"
"05-06","2","L"
"05-11","2","L"
"05-16","1","L"
"05-21","1","L"
"05-26","1","L"
"05-31","1","L"
"06-05","0","L"
"06-10","5","M"
"06-15","3","L"
"06-20","1","L"
"06-25","2","L"
"06-30","2","L"
"07-05","3","L"
"07-10","2","L"
"07-15","2","L"
"07-20","1","L"
"07-25","1","L"
"07-30","1","L"
"08-04","1","L"
"08-09","2","L"
"08-14","4","M"
"08-19","2","L"
"08-24","2","L"
"08-29","2","L"
"09-03","1","L"
"09-08","3","L"
"09-13","5","M"
"09-18","6","M"
"09-23","6","M"
"09-28","4","M"
"10-03","3","L"
"10-08","4","M"
"10-13","2","L"
"10-18","1","L"
"10-23","2","L"
"10-28","3","L"
"11-02","3","L"
"11-07","7","H"
"11-12","6","M"
"11-17","4","M"
"11-22","6","M"
"11-27","4","M"
"12-02","4","M"
