"StartDate","Count","Class"
"01-01","6","M"
"01-06","5","M"
"01-11","6","M"
"01-16","7","H"
"01-21","7","H"
"01-26","7","H"
"01-31","9","H"
"02-05","8","H"
"02-10","7","H"
"02-15","7","H"
"02-20","5","M"
"02-25","5","M"
"03-02","7","H"
"03-07","4","M"
"03-12","6","M"
"03-17","5","M"
"03-22","5","M"
"03-27","3","L"
"04-01","5","M"
"04-06","3","L"
"04-11","2","L"
"04-16","3","L"
"04-21","0","L"
"04-26","2","L"
"05-01","1","L"
"05-06","1","L"
"05-11","1","L"
"05-16","1","L"
"05-21","0","L"
"05-26","0","L"
"05-31","0","L"
"06-05","0","L"
"06-10","0","L"
"06-15","1","L"
"06-20","1","L"
"06-25","1","L"
"06-30","1","L"
"07-05","0","L"
"07-10","1","L"
"07-15","0","L"
"07-20","0","L"
"07-25","1","L"
"07-30","0","L"
"08-04","1","L"
"08-09","3","L"
"08-14","4","M"
"08-19","2","L"
"08-24","2","L"
"08-29","2","L"
"09-03","1","L"
"09-08","2","L"
"09-13","4","M"
"09-18","2","L"
"09-23","2","L"
"09-28","3","L"
"10-03","4","M"
"10-08","4","M"
"10-13","6","M"
"10-18","7","H"
"10-23","6","M"
"10-28","8","H"
"11-02","7","H"
"11-07","5","M"
"11-12","4","M"
"11-17","3","L"
"11-22","3","L"
"11-27","3","L"
"12-02","6","M"
