"StartDate","Count","Class"
"01-01","3","L"
"01-06","2","L"
"01-11","3","L"
"01-16","3","L"
"01-21","0","L"
"01-26","4","M"
"01-31","4","M"
"02-05","3","L"
"02-10","5","M"
"02-15","5","M"
"02-20","5","M"
"02-25","5","M"
"03-02","7","H"
"03-07","8","H"
"03-12","6","M"
"03-17","6","M"
"03-22","7","H"
"03-27","8","H"
"04-01","10","H"
"04-06","10","H"
"04-11","9","H"
"04-16","8","H"
"04-21","8","H"
"04-26","9","H"
"05-01","9","H"
"05-06","8","H"
"05-11","8","H"
"05-16","8","H"
"05-21","9","H"
"05-26","8","H"
"05-31","7","H"
"06-05","7","H"
"06-10","4","M"
"06-15","6","M"
"06-20","7","H"
"06-25","5","M"
"06-30","6","M"
"07-05","6","M"
"07-10","10","H"
"07-15","8","H"
"07-20","6","M"
"07-25","6","M"
"07-30","6","M"
"08-04","6","M"
"08-09","6","M"
"08-14","6","M"
"08-19","7","H"
"08-24","3","L"
"08-29","5","M"
"09-03","5","M"
"09-08","5","M"
"09-13","4","M"
"09-18","3","L"
"09-23","4","M"
"09-28","5","M"
"10-03","1","L"
"10-08","3","L"
"10-13","2","L"
"10-18","1","L"
"10-23","1","L"
"10-28","1","L"
"11-02","2","L"
"11-07","1","L"
"11-12","2","L"
"11-17","1","L"
"11-22","0","L"
"11-27","0","L"
"12-02","0","L"
