"StartDate","Count","Class"
"01-01","2","L"
"01-06","4","M"
"01-11","3","L"
"01-16","3","L"
"01-21","4","M"
"01-26","2","L"
"01-31","4","M"
"02-05","4","M"
"02-10","5","M"
"02-15","4","M"
"02-20","3","L"
"02-25","3","L"
"03-02","5","M"
"03-07","2","L"
"03-12","2","L"
"03-17","3","L"
"03-22","4","M"
"03-27","2","L"
"04-01","5","M"
"04-06","4","M"
"04-11","3","L"
"04-16","1","L"
"04-21","4","M"
"04-26","3","L"
"05-01","4","M"
"05-06","4","M"
"05-11","5","M"
"05-16","4","M"
"05-21","3","L"
"05-26","3","L"
"05-31","1","L"
"06-05","0","L"
"06-10","0","L"
"06-15","1","L"
"06-20","1","L"
"06-25","0","L"
"06-30","3","L"
"07-05","5","M"
"07-10","5","M"
"07-15","5","M"
"07-20","4","M"
"07-25","2","L"
"07-30","2","L"
"08-04","2","L"
"08-09","5","M"
"08-14","4","M"
"08-19","3","L"
"08-24","3","L"
"08-29","2","L"
"09-03","4","M"
"09-08","3","L"
"09-13","3","L"
"09-18","1","L"
"09-23","5","M"
"09-28","2","L"
"10-03","3","L"
"10-08","3","L"
"10-13","4","M"
"10-18","4","M"
"10-23","3","L"
"10-28","1","L"
"11-02","1","L"
"11-07","2","L"
"11-12","3","L"
"11-17","6","M"
"11-22","4","M"
"11-27","6","M"
"12-02","3","L"
