"StartDate","Count","Class"
"01-01","4","M"
"01-06","3","L"
"01-11","2","L"
"01-16","3","L"
"01-21","0","L"
"01-26","2","L"
"01-31","3","L"
"02-05","4","M"
"02-10","6","M"
"02-15","7","H"
"02-20","6","M"
"02-25","5","M"
"03-02","3","L"
"03-07","4","M"
"03-12","5","M"
"03-17","7","H"
"03-22","4","M"
"03-27","5","M"
"04-01","7","H"
"04-06","8","H"
"04-11","9","H"
"04-16","7","H"
"04-21","7","H"
"04-26","7","H"
"05-01","5","M"
"05-06","4","M"
"05-11","6","M"
"05-16","6","M"
"05-21","9","H"
"05-26","8","H"
"05-31","7","H"
"06-05","6","M"
"06-10","3","L"
"06-15","4","M"
"06-20","5","M"
"06-25","5","M"
"06-30","4","M"
"07-05","3","L"
"07-10","4","M"
"07-15","5","M"
"07-20","6","M"
"07-25","7","H"
"07-30","6","M"
"08-04","4","M"
"08-09","4","M"
"08-14","4","M"
"08-19","5","M"
"08-24","3","L"
"08-29","5","M"
"09-03","3","L"
"09-08","3","L"
"09-13","4","M"
"09-18","4","M"
"09-23","3","L"
"09-28","3","L"
"10-03","2","L"
"10-08","4","M"
"10-13","3","L"
"10-18","3","L"
"10-23","1","L"
"10-28","0","L"
"11-02","1","L"
"11-07","1","L"
"11-12","0","L"
"11-17","0","L"
"11-22","0","L"
"11-27","0","L"
"12-02","0","L"
