"StartDate","Count","Class"
"01-01","4","M"
"01-06","6","M"
"01-11","2","L"
"01-16","0","L"
"01-21","2","L"
"01-26","2","L"
"01-31","2","L"
"02-05","4","M"
"02-10","5","M"
"02-15","5","M"
"02-20","6","M"
"02-25","3","L"
"03-02","3","L"
"03-07","3","L"
"03-12","3","L"
"03-17","4","M"
"03-22","3","L"
"03-27","2","L"
"04-01","2","L"
"04-06","3","L"
"04-11","4","M"
"04-16","4","M"
"04-21","3","L"
"04-26","2","L"
"05-01","1","L"
"05-06","2","L"
"05-11","2","L"
"05-16","4","M"
"05-21","4","M"
"05-26","3","L"
"05-31","3","L"
"06-05","3","L"
"06-10","0","L"
"06-15","0","L"
"06-20","0","L"
"06-25","0","L"
"06-30","2","L"
"07-05","1","L"
"07-10","2","L"
"07-15","1","L"
"07-20","1","L"
"07-25","0","L"
"07-30","1","L"
"08-04","0","L"
"08-09","0","L"
"08-14","2","L"
"08-19","4","M"
"08-24","3","L"
"08-29","5","M"
"09-03","4","M"
"09-08","3","L"
"09-13","1","L"
"09-18","1","L"
"09-23","4","M"
"09-28","4","M"
"10-03","5","M"
"10-08","6","M"
"10-13","7","H"
"10-18","6","M"
"10-23","4","M"
"10-28","4","M"
"11-02","4","M"
"11-07","4","M"
"11-12","6","M"
"11-17","6","M"
"11-22","4","M"
"11-27","5","M"
"12-02","5","M"
