"StartDate","Count","Class"
"01-01","5","M"
"01-06","5","M"
"01-11","4","M"
"01-16","5","M"
"01-21","5","M"
"01-26","6","M"
"01-31","7","H"
"02-05","10","H"
"02-10","9","H"
"02-15","9","H"
"02-20","10","H"
"02-25","8","H"
"03-02","7","H"
"03-07","5","M"
"03-12","8","H"
"03-17","7","H"
"03-22","6","M"
"03-27","2","L"
"04-01","3","L"
"04-06","2","L"
"04-11","1","L"
"04-16","5","M"
"04-21","5","M"
"04-26","2","L"
"05-01","2","L"
"05-06","2","L"
"05-11","1","L"
"05-16","1","L"
"05-21","0","L"
"05-26","1","L"
"05-31","0","L"
"06-05","1","L"
"06-10","1","L"
"06-15","1","L"
"06-20","3","L"
"06-25","1","L"
"06-30","2","L"
"07-05","3","L"
"07-10","2","L"
"07-15","2","L"
"07-20","0","L"
"07-25","1","L"
"07-30","4","M"
"08-04","2","L"
"08-09","1","L"
"08-14","3","L"
"08-19","4","M"
"08-24","3","L"
"08-29","1","L"
"09-03","2","L"
"09-08","1","L"
"09-13","0","L"
"09-18","5","M"
"09-23","7","H"
"09-28","8","H"
"10-03","6","M"
"10-08","6","M"
"10-13","8","H"
"10-18","6","M"
"10-23","6","M"
"10-28","7","H"
"11-02","4","M"
"11-07","6","M"
"11-12","8","H"
"11-17","6","M"
"11-22","4","M"
"11-27","4","M"
"12-02","5","M"
