"StartDate","Count","Class"
"01-01","3","L"
"01-06","1","L"
"01-11","1","L"
"01-16","3","L"
"01-21","5","M"
"01-26","7","H"
"01-31","4","M"
"02-05","5","M"
"02-10","4","M"
"02-15","4","M"
"02-20","4","M"
"02-25","3","L"
"03-02","3","L"
"03-07","2","L"
"03-12","0","L"
"03-17","0","L"
"03-22","1","L"
"03-27","0","L"
"04-01","0","L"
"04-06","4","M"
"04-11","2","L"
"04-16","1","L"
"04-21","1","L"
"04-26","2","L"
"05-01","0","L"
"05-06","0","L"
"05-11","0","L"
"05-16","1","L"
"05-21","1","L"
"05-26","0","L"
"05-31","0","L"
"06-05","1","L"
"06-10","1","L"
"06-15","0","L"
"06-20","1","L"
"06-25","0","L"
"06-30","1","L"
"07-05","3","L"
"07-10","3","L"
"07-15","2","L"
"07-20","2","L"
"07-25","4","M"
"07-30","4","M"
"08-04","2","L"
"08-09","1","L"
"08-14","0","L"
"08-19","2","L"
"08-24","4","M"
"08-29","2","L"
"09-03","3","L"
"09-08","3","L"
"09-13","5","M"
"09-18","5","M"
"09-23","6","M"
"09-28","6","M"
"10-03","5","M"
"10-08","6","M"
"10-13","2","L"
"10-18","4","M"
"10-23","3","L"
"10-28","4","M"
"11-02","2","L"
"11-07","3","L"
"11-12","4","M"
"11-17","5","M"
"11-22","5","M"
"11-27","4","M"
"12-02","4","M"
