"StartDate","Count","Class"
"01-01","4","M"
"01-06","4","M"
"01-11","2","L"
"01-16","3","L"
"01-21","2","L"
"01-26","2","L"
"01-31","2","L"
"02-05","4","M"
"02-10","3","L"
"02-15","3","L"
"02-20","3","L"
"02-25","3","L"
"03-02","3","L"
"03-07","2","L"
"03-12","1","L"
"03-17","2","L"
"03-22","2","L"
"03-27","2","L"
"04-01","2","L"
"04-06","5","M"
"04-11","4","M"
"04-16","1","L"
"04-21","2","L"
"04-26","2","L"
"05-01","1","L"
"05-06","2","L"
"05-11","2","L"
"05-16","1","L"
"05-21","2","L"
"05-26","2","L"
"05-31","3","L"
"06-05","2","L"
"06-10","1","L"
"06-15","2","L"
"06-20","0","L"
"06-25","1","L"
"06-30","1","L"
"07-05","2","L"
"07-10","2","L"
"07-15","1","L"
"07-20","0","L"
"07-25","2","L"
"07-30","1","L"
"08-04","1","L"
"08-09","1","L"
"08-14","1","L"
"08-19","3","L"
"08-24","2","L"
"08-29","1","L"
"09-03","1","L"
"09-08","1","L"
"09-13","4","M"
"09-18","3","L"
"09-23","1","L"
"09-28","5","M"
"10-03","3","L"
"10-08","4","M"
"10-13","7","H"
"10-18","5","M"
"10-23","3","L"
"10-28","4","M"
"11-02","5","M"
"11-07","1","L"
"11-12","5","M"
"11-17","6","M"
"11-22","3","L"
"11-27","3","L"
"12-02","6","M"
