"StartDate","Count","Class"
"01-01","6","M"
"01-06","8","H"
"01-11","7","H"
"01-16","8","H"
"01-21","9","H"
"01-26","9","H"
"01-31","10","H"
"02-05","9","H"
"02-10","8","H"
"02-15","9","H"
"02-20","8","H"
"02-25","7","H"
"03-02","5","M"
"03-07","5","M"
"03-12","2","L"
"03-17","0","L"
"03-22","1","L"
"03-27","1","L"
"04-01","1","L"
"04-06","0","L"
"04-11","1","L"
"04-16","0","L"
"04-21","1","L"
"04-26","0","L"
"05-01","0","L"
"05-06","0","L"
"05-11","0","L"
"05-16","1","L"
"05-21","1","L"
"05-26","2","L"
"05-31","1","L"
"06-05","0","L"
"06-10","1","L"
"06-15","1","L"
"06-20","2","L"
"06-25","2","L"
"06-30","1","L"
"07-05","2","L"
"07-10","1","L"
"07-15","0","L"
"07-20","0","L"
"07-25","0","L"
"07-30","1","L"
"08-04","3","L"
"08-09","2","L"
"08-14","2","L"
"08-19","2","L"
"08-24","2","L"
"08-29","4","M"
"09-03","3","L"
"09-08","2","L"
"09-13","5","M"
"09-18","3","L"
"09-23","4","M"
"09-28","8","H"
"10-03","7","H"
"10-08","9","H"
"10-13","9","H"
"10-18","8","H"
"10-23","7","H"
"10-28","8","H"
"11-02","7","H"
"11-07","8","H"
"11-12","8","H"
"11-17","10","H"
"11-22","10","H"
"11-27","9","H"
"12-02","10","H"
