"StartDate","Count","Class"
"01-01","9","H"
"01-06","9","H"
"01-11","9","H"
"01-16","7","H"
"01-21","9","H"
"01-26","7","H"
"01-31","8","H"
"02-05","10","H"
"02-10","9","H"
"02-15","10","H"
"02-20","10","H"
"02-25","7","H"
"03-02","7","H"
"03-07","6","M"
"03-12","6","M"
"03-17","5","M"
"03-22","4","M"
"03-27","5","M"
"04-01","5","M"
"04-06","7","H"
"04-11","7","H"
"04-16","6","M"
"04-21","7","H"
"04-26","7","H"
"05-01","6","M"
"05-06","5","M"
"05-11","6","M"
"05-16","7","H"
"05-21","6","M"
"05-26","3","L"
"05-31","2","L"
"06-05","2","L"
"06-10","3","L"
"06-15","4","M"
"06-20","5","M"
"06-25","3","L"
"06-30","2","L"
"07-05","3","L"
"07-10","2","L"
"07-15","2","L"
"07-20","1","L"
"07-25","2","L"
"07-30","2","L"
"08-04","3","L"
"08-09","4","M"
"08-14","4","M"
"08-19","4","M"
"08-24","4","M"
"08-29","4","M"
"09-03","5","M"
"09-08","3","L"
"09-13","2","L"
"09-18","5","M"
"09-23","6","M"
"09-28","6","M"
"10-03","8","H"
"10-08","8","H"
"10-13","8","H"
"10-18","6","M"
"10-23","7","H"
"10-28","9","H"
"11-02","9","H"
"11-07","10","H"
"11-12","8","H"
"11-17","8","H"
"11-22","9","H"
"11-27","9","H"
"12-02","9","H"
