"StartDate","Count","Class"
"01-01","2","L"
"01-06","1","L"
"01-11","0","L"
"01-16","1","L"
"01-21","2","L"
"01-26","3","L"
"01-31","3","L"
"02-05","1","L"
"02-10","1","L"
"02-15","3","L"
"02-20","4","M"
"02-25","4","M"
"03-02","3","L"
"03-07","2","L"
"03-12","0","L"
"03-17","2","L"
"03-22","1","L"
"03-27","3","L"
"04-01","5","M"
"04-06","5","M"
"04-11","6","M"
"04-16","5","M"
"04-21","5","M"
"04-26","4","M"
"05-01","3","L"
"05-06","2","L"
"05-11","2","L"
"05-16","1","L"
"05-21","3","L"
"05-26","2","L"
"05-31","3","L"
"06-05","3","L"
"06-10","1","L"
"06-15","2","L"
"06-20","3","L"
"06-25","2","L"
"06-30","2","L"
"07-05","2","L"
"07-10","2","L"
"07-15","1","L"
"07-20","1","L"
"07-25","4","M"
"07-30","4","M"
"08-04","3","L"
"08-09","3","L"
"08-14","5","M"
"08-19","4","M"
"08-24","4","M"
"08-29","3","L"
"09-03","2","L"
"09-08","1","L"
"09-13","1","L"
"09-18","3","L"
"09-23","3","L"
"09-28","4","M"
"10-03","3","L"
"10-08","4","M"
"10-13","3","L"
"10-18","0","L"
"10-23","0","L"
"10-28","1","L"
"11-02","1","L"
"11-07","0","L"
"11-12","0","L"
"11-17","2","L"
"11-22","2","L"
"11-27","0","L"
"12-02","1","L"
