"StartDate","Count","Class"
"01-01","1","L"
"01-06","1","L"
"01-11","0","L"
"01-16","0","L"
"01-21","0","L"
"01-26","0","L"
"01-31","0","L"
"02-05","1","L"
"02-10","0","L"
"02-15","0","L"
"02-20","0","L"
"02-25","1","L"
"03-02","0","L"
"03-07","2","L"
"03-12","1","L"
"03-17","0","L"
"03-22","3","L"
"03-27","3","L"
"04-01","2","L"
"04-06","2","L"
"04-11","5","M"
"04-16","3","L"
"04-21","3","L"
"04-26","4","M"
"05-01","3","L"
"05-06","4","M"
"05-11","4","M"
"05-16","5","M"
"05-21","6","M"
"05-26","8","H"
"05-31","6","M"
"06-05","4","M"
"06-10","4","M"
"06-15","4","M"
"06-20","6","M"
"06-25","3","L"
"06-30","2","L"
"07-05","4","M"
"07-10","2","L"
"07-15","5","M"
"07-20","5","M"
"07-25","5","M"
"07-30","6","M"
"08-04","6","M"
"08-09","3","L"
"08-14","4","M"
"08-19","4","M"
"08-24","2","L"
"08-29","2","L"
"09-03","0","L"
"09-08","1","L"
"09-13","1","L"
"09-18","0","L"
"09-23","2","L"
"09-28","2","L"
"10-03","1","L"
"10-08","1","L"
"10-13","1","L"
"10-18","0","L"
"10-23","1","L"
"10-28","0","L"
"11-02","0","L"
"11-07","0","L"
"11-12","0","L"
"11-17","1","L"
"11-22","1","L"
"11-27","0","L"
"12-02","0","L"
