"StartDate","Count","Class"
"01-01","6","M"
"01-06","7","H"
"01-11","6","M"
"01-16","4","M"
"01-21","5","M"
"01-26","4","M"
"01-31","5","M"
"02-05","4","M"
"02-10","4","M"
"02-15","5","M"
"02-20","5","M"
"02-25","5","M"
"03-02","6","M"
"03-07","5","M"
"03-12","4","M"
"03-17","4","M"
"03-22","5","M"
"03-27","4","M"
"04-01","6","M"
"04-06","5","M"
"04-11","5","M"
"04-16","5","M"
"04-21","3","L"
"04-26","3","L"
"05-01","1","L"
"05-06","2","L"
"05-11","2","L"
"05-16","3","L"
"05-21","4","M"
"05-26","3","L"
"05-31","3","L"
"06-05","0","L"
"06-10","0","L"
"06-15","0","L"
"06-20","1","L"
"06-25","0","L"
"06-30","1","L"
"07-05","2","L"
"07-10","3","L"
"07-15","2","L"
"07-20","5","M"
"07-25","2","L"
"07-30","2","L"
"08-04","2","L"
"08-09","1","L"
"08-14","2","L"
"08-19","2","L"
"08-24","2","L"
"08-29","1","L"
"09-03","4","M"
"09-08","4","M"
"09-13","4","M"
"09-18","4","M"
"09-23","3","L"
"09-28","6","M"
"10-03","4","M"
"10-08","5","M"
"10-13","5","M"
"10-18","5","M"
"10-23","3","L"
"10-28","2","L"
"11-02","3","L"
"11-07","3","L"
"11-12","4","M"
"11-17","4","M"
"11-22","5","M"
"11-27","5","M"
"12-02","5","M"
