"StartDate","Count","Class"
"01-01","5","M"
"01-06","7","H"
"01-11","6","M"
"01-16","5","M"
"01-21","6","M"
"01-26","4","M"
"01-31","2","L"
"02-05","0","L"
"02-10","1","L"
"02-15","1","L"
"02-20","7","H"
"02-25","6","M"
"03-02","6","M"
"03-07","6","M"
"03-12","5","M"
"03-17","4","M"
"03-22","4","M"
"03-27","4","M"
"04-01","6","M"
"04-06","4","M"
"04-11","4","M"
"04-16","4","M"
"04-21","3","L"
"04-26","2","L"
"05-01","1","L"
"05-06","3","L"
"05-11","3","L"
"05-16","3","L"
"05-21","3","L"
"05-26","3","L"
"05-31","1","L"
"06-05","3","L"
"06-10","2","L"
"06-15","2","L"
"06-20","1","L"
"06-25","1","L"
"06-30","1","L"
"07-05","2","L"
"07-10","1","L"
"07-15","1","L"
"07-20","0","L"
"07-25","0","L"
"07-30","1","L"
"08-04","1","L"
"08-09","2","L"
"08-14","4","M"
"08-19","2","L"
"08-24","4","M"
"08-29","1","L"
"09-03","3","L"
"09-08","2","L"
"09-13","6","M"
"09-18","6","M"
"09-23","5","M"
"09-28","4","M"
"10-03","5","M"
"10-08","7","H"
"10-13","4","M"
"10-18","5","M"
"10-23","6","M"
"10-28","4","M"
"11-02","2","L"
"11-07","2","L"
"11-12","3","L"
"11-17","2","L"
"11-22","4","M"
"11-27","7","H"
"12-02","5","M"
