"StartDate","Count","Class"
"01-01","5","M"
"01-06","5","M"
"01-11","2","L"
"01-16","5","M"
"01-21","6","M"
"01-26","6","M"
"01-31","4","M"
"02-05","4","M"
"02-10","4","M"
"02-15","5","M"
"02-20","6","M"
"02-25","5","M"
"03-02","5","M"
"03-07","5","M"
"03-12","5","M"
"03-17","4","M"
"03-22","5","M"
"03-27","4","M"
"04-01","4","M"
"04-06","3","L"
"04-11","4","M"
"04-16","3","L"
"04-21","3","L"
"04-26","4","M"
"05-01","3","L"
"05-06","3","L"
"05-11","6","M"
"05-16","3","L"
"05-21","2","L"
"05-26","1","L"
"05-31","1","L"
"06-05","1","L"
"06-10","1","L"
"06-15","0","L"
"06-20","0","L"
"06-25","0","L"
"06-30","2","L"
"07-05","0","L"
"07-10","1","L"
"07-15","3","L"
"07-20","3","L"
"07-25","3","L"
"07-30","0","L"
"08-04","2","L"
"08-09","2","L"
"08-14","4","M"
"08-19","4","M"
"08-24","2","L"
"08-29","2","L"
"09-03","2","L"
"09-08","2","L"
"09-13","2","L"
"09-18","3","L"
"09-23","4","M"
"09-28","5","M"
"10-03","5","M"
"10-08","5","M"
"10-13","6","M"
"10-18","3","L"
"10-23","4","M"
"10-28","5","M"
"11-02","5","M"
"11-07","5","M"
"11-12","4","M"
"11-17","6","M"
"11-22","3","L"
"11-27","6","M"
"12-02","7","H"
