"StartDate","Count","Class"
"01-01","2","L"
"01-06","2","L"
"01-11","1","L"
"01-16","3","L"
"01-21","3","L"
"01-26","4","M"
"01-31","2","L"
"02-05","2","L"
"02-10","3","L"
"02-15","1","L"
"02-20","3","L"
"02-25","2","L"
"03-02","0","L"
"03-07","1","L"
"03-12","2","L"
"03-17","3","L"
"03-22","1","L"
"03-27","0","L"
"04-01","1","L"
"04-06","2","L"
"04-11","3","L"
"04-16","2","L"
"04-21","3","L"
"04-26","4","M"
"05-01","3","L"
"05-06","4","M"
"05-11","3","L"
"05-16","1","L"
"05-21","5","M"
"05-26","4","M"
"05-31","2","L"
"06-05","3","L"
"06-10","3","L"
"06-15","4","M"
"06-20","1","L"
"06-25","1","L"
"06-30","0","L"
"07-05","2","L"
"07-10","0","L"
"07-15","2","L"
"07-20","3","L"
"07-25","3","L"
"07-30","2","L"
"08-04","3","L"
"08-09","4","M"
"08-14","3","L"
"08-19","5","M"
"08-24","5","M"
"08-29","4","M"
"09-03","3","L"
"09-08","4","M"
"09-13","2","L"
"09-18","5","M"
"09-23","3","L"
"09-28","4","M"
"10-03","4","M"
"10-08","4","M"
"10-13","4","M"
"10-18","4","M"
"10-23","2","L"
"10-28","2","L"
"11-02","3","L"
"11-07","2","L"
"11-12","5","M"
"11-17","7","H"
"11-22","4","M"
"11-27","3","L"
"12-02","2","L"
