"StartDate","Count","Class"
"01-01","4","M"
"01-06","4","M"
"01-11","2","L"
"01-16","2","L"
"01-21","3","L"
"01-26","3","L"
"01-31","3","L"
"02-05","3","L"
"02-10","3","L"
"02-15","2","L"
"02-20","4","M"
"02-25","7","H"
"03-02","4","M"
"03-07","4","M"
"03-12","4","M"
"03-17","1","L"
"03-22","2","L"
"03-27","1","L"
"04-01","2","L"
"04-06","1","L"
"04-11","2","L"
"04-16","1","L"
"04-21","1","L"
"04-26","1","L"
"05-01","2","L"
"05-06","0","L"
"05-11","2","L"
"05-16","2","L"
"05-21","3","L"
"05-26","5","M"
"05-31","5","M"
"06-05","4","M"
"06-10","3","L"
"06-15","0","L"
"06-20","1","L"
"06-25","3","L"
"06-30","3","L"
"07-05","3","L"
"07-10","3","L"
"07-15","3","L"
"07-20","1","L"
"07-25","3","L"
"07-30","2","L"
"08-04","1","L"
"08-09","0","L"
"08-14","0","L"
"08-19","4","M"
"08-24","1","L"
"08-29","4","M"
"09-03","4","M"
"09-08","4","M"
"09-13","1","L"
"09-18","1","L"
"09-23","2","L"
"09-28","3","L"
"10-03","1","L"
"10-08","3","L"
"10-13","2","L"
"10-18","3","L"
"10-23","2","L"
"10-28","4","M"
"11-02","3","L"
"11-07","3","L"
"11-12","3","L"
"11-17","4","M"
"11-22","3","L"
"11-27","3","L"
"12-02","3","L"
