"StartDate","Count","Class"
"01-01","8","H"
"01-06","9","H"
"01-11","10","H"
"01-16","10","H"
"01-21","10","H"
"01-26","10","H"
"01-31","9","H"
"02-05","9","H"
"02-10","7","H"
"02-15","8","H"
"02-20","8","H"
"02-25","8","H"
"03-02","8","H"
"03-07","9","H"
"03-12","7","H"
"03-17","5","M"
"03-22","6","M"
"03-27","5","M"
"04-01","5","M"
"04-06","5","M"
"04-11","6","M"
"04-16","4","M"
"04-21","5","M"
"04-26","5","M"
"05-01","6","M"
"05-06","5","M"
"05-11","7","H"
"05-16","4","M"
"05-21","4","M"
"05-26","3","L"
"05-31","3","L"
"06-05","4","M"
"06-10","2","L"
"06-15","1","L"
"06-20","0","L"
"06-25","4","M"
"06-30","3","L"
"07-05","3","L"
"07-10","3","L"
"07-15","2","L"
"07-20","3","L"
"07-25","3","L"
"07-30","5","M"
"08-04","5","M"
"08-09","7","H"
"08-14","6","M"
"08-19","5","M"
"08-24","5","M"
"08-29","8","H"
"09-03","8","H"
"09-08","7","H"
"09-13","6","M"
"09-18","6","M"
"09-23","5","M"
"09-28","8","H"
"10-03","7","H"
"10-08","7","H"
"10-13","8","H"
"10-18","8","H"
"10-23","8","H"
"10-28","9","H"
"11-02","8","H"
"11-07","8","H"
"11-12","9","H"
"11-17","9","H"
"11-22","8","H"
"11-27","6","M"
"12-02","7","H"
