"StartDate","Count","Class"
"01-01","2","L"
"01-06","1","L"
"01-11","3","L"
"01-16","0","L"
"01-21","0","L"
"01-26","2","L"
"01-31","4","M"
"02-05","5","M"
"02-10","5","M"
"02-15","4","M"
"02-20","4","M"
"02-25","6","M"
"03-02","7","H"
"03-07","6","M"
"03-12","4","M"
"03-17","3","L"
"03-22","5","M"
"03-27","3","L"
"04-01","4","M"
"04-06","4","M"
"04-11","3","L"
"04-16","2","L"
"04-21","3","L"
"04-26","2","L"
"05-01","3","L"
"05-06","1","L"
"05-11","2","L"
"05-16","2","L"
"05-21","1","L"
"05-26","2","L"
"05-31","0","L"
"06-05","0","L"
"06-10","1","L"
"06-15","1","L"
"06-20","2","L"
"06-25","1","L"
"06-30","2","L"
"07-05","1","L"
"07-10","4","M"
"07-15","2","L"
"07-20","5","M"
"07-25","5","M"
"07-30","3","L"
"08-04","3","L"
"08-09","4","M"
"08-14","3","L"
"08-19","2","L"
"08-24","2","L"
"08-29","1","L"
"09-03","2","L"
"09-08","3","L"
"09-13","4","M"
"09-18","2","L"
"09-23","3","L"
"09-28","5","M"
"10-03","3","L"
"10-08","3","L"
"10-13","4","M"
"10-18","3","L"
"10-23","5","M"
"10-28","4","M"
"11-02","3","L"
"11-07","4","M"
"11-12","3","L"
"11-17","2","L"
"11-22","1","L"
"11-27","1","L"
"12-02","1","L"
