"StartDate","Count","Class"
"01-01","2","L"
"01-06","0","L"
"01-11","1","L"
"01-16","2","L"
"01-21","4","M"
"01-26","3","L"
"01-31","4","M"
"02-05","2","L"
"02-10","2","L"
"02-15","4","M"
"02-20","3","L"
"02-25","4","M"
"03-02","4","M"
"03-07","4","M"
"03-12","4","M"
"03-17","2","L"
"03-22","2","L"
"03-27","4","M"
"04-01","2","L"
"04-06","3","L"
"04-11","2","L"
"04-16","2","L"
"04-21","2","L"
"04-26","2","L"
"05-01","3","L"
"05-06","2","L"
"05-11","1","L"
"05-16","1","L"
"05-21","1","L"
"05-26","2","L"
"05-31","0","L"
"06-05","1","L"
"06-10","2","L"
"06-15","1","L"
"06-20","1","L"
"06-25","2","L"
"06-30","3","L"
"07-05","4","M"
"07-10","2","L"
"07-15","1","L"
"07-20","4","M"
"07-25","4","M"
"07-30","3","L"
"08-04","2","L"
"08-09","1","L"
"08-14","2","L"
"08-19","4","M"
"08-24","3","L"
"08-29","4","M"
"09-03","5","M"
"09-08","3","L"
"09-13","5","M"
"09-18","6","M"
"09-23","5","M"
"09-28","5","M"
"10-03","4","M"
"10-08","2","L"
"10-13","3","L"
"10-18","4","M"
"10-23","5","M"
"10-28","4","M"
"11-02","4","M"
"11-07","4","M"
"11-12","4","M"
"11-17","1","L"
"11-22","4","M"
"11-27","4","M"
"12-02","2","L"
