"StartDate","Count","Class"
"01-01","1","L"
"01-06","2","L"
"01-11","3","L"
"01-16","2","L"
"01-21","3","L"
"01-26","5","M"
"01-31","7","H"
"02-05","6","M"
"02-10","3","L"
"02-15","5","M"
"02-20","5","M"
"02-25","5","M"
"03-02","4","M"
"03-07","5","M"
"03-12","5","M"
"03-17","4","M"
"03-22","5","M"
"03-27","5","M"
"04-01","3","L"
"04-06","2","L"
"04-11","1","L"
"04-16","2","L"
"04-21","1","L"
"04-26","0","L"
"05-01","0","L"
"05-06","1","L"
"05-11","3","L"
"05-16","3","L"
"05-21","3","L"
"05-26","2","L"
"05-31","2","L"
"06-05","1","L"
"06-10","1","L"
"06-15","2","L"
"06-20","0","L"
"06-25","0","L"
"06-30","1","L"
"07-05","2","L"
"07-10","1","L"
"07-15","1","L"
"07-20","2","L"
"07-25","1","L"
"07-30","1","L"
"08-04","1","L"
"08-09","2","L"
"08-14","2","L"
"08-19","2","L"
"08-24","3","L"
"08-29","1","L"
"09-03","2","L"
"09-08","2","L"
"09-13","2","L"
"09-18","3","L"
"09-23","5","M"
"09-28","8","H"
"10-03","7","H"
"10-08","8","H"
"10-13","6","M"
"10-18","4","M"
"10-23","5","M"
"10-28","6","M"
"11-02","5","M"
"11-07","6","M"
"11-12","7","H"
"11-17","5","M"
"11-22","4","M"
"11-27","3","L"
"12-02","5","M"
