"StartDate","Count","Class"
"01-01","5","M"
"01-06","6","M"
"01-11","4","M"
"01-16","6","M"
"01-21","4","M"
"01-26","2","L"
"01-31","4","M"
"02-05","6","M"
"02-10","6","M"
"02-15","6","M"
"02-20","5","M"
"02-25","6","M"
"03-02","6","M"
"03-07","6","M"
"03-12","7","H"
"03-17","7","H"
"03-22","6","M"
"03-27","5","M"
"04-01","5","M"
"04-06","6","M"
"04-11","4","M"
"04-16","6","M"
"04-21","8","H"
"04-26","6","M"
"05-01","7","H"
"05-06","6","M"
"05-11","4","M"
"05-16","4","M"
"05-21","3","L"
"05-26","1","L"
"05-31","1","L"
"06-05","2","L"
"06-10","2","L"
"06-15","4","M"
"06-20","4","M"
"06-25","3","L"
"06-30","4","M"
"07-05","3","L"
"07-10","3","L"
"07-15","2","L"
"07-20","5","M"
"07-25","2","L"
"07-30","2","L"
"08-04","3","L"
"08-09","4","M"
"08-14","4","M"
"08-19","5","M"
"08-24","5","M"
"08-29","5","M"
"09-03","2","L"
"09-08","3","L"
"09-13","4","M"
"09-18","5","M"
"09-23","5","M"
"09-28","6","M"
"10-03","7","H"
"10-08","6","M"
"10-13","6","M"
"10-18","5","M"
"10-23","6","M"
"10-28","4","M"
"11-02","4","M"
"11-07","6","M"
"11-12","5","M"
"11-17","5","M"
"11-22","6","M"
"11-27","3","L"
"12-02","3","L"
