"StartDate","Count","Class"
"01-01","1","L"
"01-06","1","L"
"01-11","1","L"
"01-16","0","L"
"01-21","0","L"
"01-26","0","L"
"01-31","0","L"
"02-05","1","L"
"02-10","2","L"
"02-15","3","L"
"02-20","3","L"
"02-25","3","L"
"03-02","3","L"
"03-07","4","M"
"03-12","3","L"
"03-17","5","M"
"03-22","6","M"
"03-27","6","M"
"04-01","6","M"
"04-06","5","M"
"04-11","8","H"
"04-16","7","H"
"04-21","6","M"
"04-26","5","M"
"05-01","7","H"
"05-06","5","M"
"05-11","4","M"
"05-16","5","M"
"05-21","7","H"
"05-26","4","M"
"05-31","4","M"
"06-05","2","L"
"06-10","3","L"
"06-15","3","L"
"06-20","3","L"
"06-25","2","L"
"06-30","2","L"
"07-05","3","L"
"07-10","2","L"
"07-15","2","L"
"07-20","3","L"
"07-25","4","M"
"07-30","3","L"
"08-04","2","L"
"08-09","3","L"
"08-14","5","M"
"08-19","4","M"
"08-24","3","L"
"08-29","5","M"
"09-03","5","M"
"09-08","3","L"
"09-13","4","M"
"09-18","5","M"
"09-23","6","M"
"09-28","3","L"
"10-03","5","M"
"10-08","6","M"
"10-13","6","M"
"10-18","3","L"
"10-23","2","L"
"10-28","0","L"
"11-02","0","L"
"11-07","0","L"
"11-12","0","L"
"11-17","2","L"
"11-22","1","L"
"11-27","2","L"
"12-02","2","L"
